"","X","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k","Feature1","Feature2","Feature3","Feature4","Feature5","Feature6","Feature7","DeltaAICc","cat_type","area"
"220",124,"water.agric.beach.scrub.fixed.opend",9942.36149869975,9944.44845522149,0.000140698473785425,121.099,0.00129319467949248,-4963.18074934988,1.17493605131552,0,0,8,2.15168721682403,1668.49424630166,1276.33473373704,1020.0151546383,61.9113834449859,1,2500,13.4941595236814,"MC","doornpanne"
"221",125,"urban.water.agric.beach.fixed.opend",9942.25901404685,9944.34597056859,0.000134407198503731,121.337,0.00103353522713669,-4963.12950702343,1.17487014419059,0,0,8,1,80.49625423209,2500,657.922510191786,2133.74024349493,1.28865254761058,395.37146492031,13.3916748707798,"MC","doornpanne"
"222",126,"urban.water.agric.beach.scrub.fixed.opend",9942.44409845097,9944.53105497271,0.000129629657644037,121.775,0.0010533740370105,-4963.22204922548,1.17495808763181,0,0,8,1,1913.98934848728,2040.64508884318,2500,65.7026465649483,1.90474695261582,914.922105905525,13.5767592748998,"MC","doornpanne"
"223",127,"urban.agric.beach.scrub.fixed.opend",9942.41254241911,9944.49949894085,0.000118811150612583,122.418,0.00074966265728376,-4963.20627120956,1.17491122688507,0,0,8,1,738.06025497499,1476.82574682021,1031.73757643327,38.4896758091659,8.1801785078178,2500,13.5452032430403,"MC","doornpanne"
"224",128,"urban.water.agric.beach.scrub.fixed",9943.24246399562,9945.32942051736,7.94500893359433e-05,124.528,0.000201383431081705,-4963.62123199781,1.17511149236704,0,0,8,1,1030.11012200677,2500,2023.1765871008,241.443286677077,1329.31034641404,1556.74077119342,14.3751248195513,"MC","doornpanne"
"225",1,"Distance",16509.079751824,16509.2009639452,0.128061475927151,1.076,9.86769485474389e-05,-8252.53987591201,1.13111014937652,944,94.4,2,NA,NA,NA,NA,NA,NA,NA,0,"MC","teryde"
"226",2,"agric",16511.079751824,16511.3246497832,0.0442859517416408,4.543,9.86769487996953e-05,-8252.53987591201,1.13111014937725,0,0,3,1.00000000000045,2500,NA,NA,NA,NA,NA,2.1236858379998,"MC","teryde"
"227",3,"beach",16511.079751824,16511.3246497832,0.044285951741642,4.547,9.86769490802524e-05,-8252.53987591201,1.13111014937739,0,0,3,0.999999999999545,2500,NA,NA,NA,NA,NA,2.1236858379998,"MC","teryde"
"228",4,"water",16511.079751824,16511.3246497832,0.0442859517416252,4.609,9.86769485474389e-05,-8252.53987591201,1.13111014937652,0,0,3,1,2500,NA,NA,NA,NA,NA,2.1236858379998,"MC","teryde"
"229",5,"opend",16511.4301460102,16511.6750439694,0.0387909770597524,6.311,0.000109210023014026,-8252.71507300512,1.13114391042237,1,0.1,3,2500,1,NA,NA,NA,NA,NA,2.47408002419979,"MC","teryde"
"230",6,"scrub",16511.4354659001,16511.6803638593,0.0421319435876716,7.297,0.000546086007604007,-8252.71773295004,1.13114089352614,24,2.4,3,1,2500,NA,NA,NA,NA,NA,2.47939991410021,"MC","teryde"
"231",7,"urban",16511.5694025581,16511.8143005173,0.0385206522921671,8.069,9.45462548594295e-05,-8252.78470127904,1.13114615996144,10,1,3,2500,1,NA,NA,NA,NA,NA,2.6133365720998,"MC","teryde"
"232",8,"fixed",16511.4412416811,16511.6861396403,0.0435128750511779,8.103,0.000511112832802834,-8252.72062084057,1.13116515086397,13,1.3,3,1,2500,NA,NA,NA,NA,NA,2.48517569509931,"MC","teryde"
"233",9,"agric.scrub",16512.8804823763,16513.2928535104,0.0166274506226451,13.814,0.000145428655573632,-8252.44024118817,1.13108831590658,0,0,4,1,2500,23.2806949114847,NA,NA,NA,NA,4.09188956519938,"MC","teryde"
"234",10,"water.scrub",16512.9804000081,16513.3927711421,0.0157091075105842,15.982,0.000131311772885499,-8252.49020000406,1.13109862108136,0,0,4,1.00000000000045,2500,23.4613995661098,NA,NA,NA,NA,4.19180719689757,"MC","teryde"
"235",11,"agric.fixed",16513.0037830745,16513.4161542085,0.0156102526125031,16.21,0.000108689874550757,-8252.50189153723,1.13110120909161,0,0,4,1,2500,2.5294228715743,NA,NA,NA,NA,4.2151902632977,"MC","teryde"
"236",12,"beach.scrub",16513.0023215941,16513.4146927281,0.0155194659629079,16.539,0.000143253734662893,-8252.50116079704,1.13110076533933,0,0,4,1,2500,39.583180286862,NA,NA,NA,NA,4.21372878289912,"MC","teryde"
"237",13,"urban.agric",16513.0285462715,16513.4409174055,0.0154632599516894,16.776,9.74822177559691e-05,-8252.51427313573,1.13109994153772,0,0,4,2.06153245158566,1,2500,NA,NA,NA,NA,4.23995346029915,"MC","teryde"
"238",14,"water.opend",16513.0521743938,16513.4645455278,0.0151609142680973,16.855,0.000124818156720859,-8252.52608719688,1.13110597172537,0,0,4,2.61173577016052,2500,1,NA,NA,NA,NA,4.26358158259973,"MC","teryde"
"239",15,"urban.water",16513.0375427785,16513.4499139126,0.0153868319639248,17.353,9.64786212475265e-05,-8252.51877138927,1.13110075194557,0,0,4,2.10463419358211,1,2500,NA,NA,NA,NA,4.24894996739749,"MC","teryde"
"240",16,"agric.opend",16513.0764990623,16513.4888701964,0.0149805848950058,17.647,0.000125002494183539,-8252.53824953117,1.13110842257869,0,0,4,2.98133584866628,2500,1,NA,NA,NA,NA,4.28790625120018,"MC","teryde"
"241",17,"beach.opend",16513.0807417908,16513.4931129249,0.0149443815378487,17.902,0.000122827009074545,-8252.54037089542,1.13110893034229,0,0,4,2.78273681806013,2500,1,NA,NA,NA,NA,4.29214897970087,"MC","teryde"
"242",18,"water.fixed",16513.0704910253,16513.4828621593,0.0150470625320236,17.974,0.000100048769138126,-8252.53524551263,1.1311085997922,0,0,4,1,2500,1.34442858616922,NA,NA,NA,NA,4.28189821409978,"MC","teryde"
"243",19,"beach.fixed",16513.0726712116,16513.4850423456,0.0150344666194726,17.993,9.96284746646526e-05,-8252.53633560578,1.13110913403958,0,0,4,1,2500,1.16953604532637,NA,NA,NA,NA,4.28407840040018,"MC","teryde"
"244",20,"urban.beach",16513.0812767914,16513.4936479254,0.0150399035770444,18.214,9.14973296182186e-05,-8252.54063839571,1.13110419100361,0,0,4,2.45896436811427,1,2500,NA,NA,NA,NA,4.29268398019849,"MC","teryde"
"245",21,"water.beach",16513.079751824,16513.492122958,0.0149832202193087,18.283,9.86769485474389e-05,-8252.53987591201,1.13111014937652,0,0,4,1,2274.55657015501,2500,NA,NA,NA,NA,4.29115901279874,"MC","teryde"
"246",22,"agric.beach",16513.079751824,16513.492122958,0.014983220219309,18.284,9.86769483006133e-05,-8252.53987591201,1.13111014937643,0,0,4,1,2310.93966839154,2500,NA,NA,NA,NA,4.29115901279874,"MC","teryde"
"247",23,"water.agric",16513.079751824,16513.492122958,0.014983220219309,18.284,9.86769483006133e-05,-8252.53987591201,1.13111014937643,0,0,4,1,2500,724.975009646208,NA,NA,NA,NA,4.29115901279874,"MC","teryde"
"248",24,"scrub.opend",16513.1247565927,16513.5371277267,0.0157595669365347,18.366,0.000268048183957471,-8252.56237829633,1.13110898462224,1,0.1,4,69.2283877631949,2500,1,NA,NA,NA,NA,4.33616378149964,"MC","teryde"
"249",25,"scrub.fixed",16513.1330866343,16513.5454577683,0.0162107986447485,18.954,0.000272933397059079,-8252.56654331714,1.13110217590693,5,0.5,4,1,2500,1144.45147577028,NA,NA,NA,NA,4.34449382310049,"MC","teryde"
"250",26,"urban.scrub",16513.2949774018,16513.7073485358,0.014423039441137,20.659,0.000243465659745931,-8252.64748870091,1.13112556246583,0,0,4,1,185.241590669408,2500,NA,NA,NA,NA,4.50638459060065,"MC","teryde"
"251",27,"urban.opend",16513.3253422586,16513.7377133926,0.0141132760080945,21.041,0.00013453773016057,-8252.66267112929,1.13111465519342,0,0,4,2500,1,511.534168892864,NA,NA,NA,NA,4.5367494473976,"MC","teryde"
"252",28,"urban.fixed",16513.5792072243,16513.9915783583,0.0130000150690192,24.927,9.38898599010432e-05,-8252.78960361216,1.13114798286936,0,0,4,2500,1,2050.1793850725,NA,NA,NA,NA,4.7906144130975,"MC","teryde"
"253",29,"fixed.opend",16513.6367342606,16514.0491053947,0.013112870946464,25.899,0.000110345000527878,-8252.81836713032,1.13116425208673,1,0.1,4,1,1017.73128924695,2500,NA,NA,NA,NA,4.84814144949996,"MC","teryde"
"254",30,"agric.beach.fixed",16514.6291085808,16515.2541085808,0.00656542287754618,35.877,0.000144424624427764,-8252.31455429041,1.13105985257,0,0,5,2.97257120864379,2500,1,6.38153187593525,NA,NA,NA,6.05314463559989,"MC","teryde"
"255",31,"water.scrub.opend",16514.8677293617,16515.4927293617,0.00554194039628328,39.959,0.000166257282861092,-8252.43386468086,1.13108556502047,0,0,5,1.64614844788048,2500,28.5168450815909,1,NA,NA,NA,6.2917654164994,"MC","teryde"
"256",32,"agric.scrub.opend",16514.8810408669,16515.5060408669,0.00549308647138803,40.055,0.000155975107854808,-8252.44052043347,1.13108805434963,0,0,5,1.16373631906026,2500,30.3549571713793,1,NA,NA,NA,6.30507692170067,"MC","teryde"
"257",33,"water.agric.scrub",16514.8886750636,16515.5136750636,0.00547496100618178,40.14,0.000141287708129336,-8252.4443375318,1.13108935839296,0,0,5,1,2500,999.247518404789,19.4231909442269,NA,NA,NA,6.31271111840033,"MC","teryde"
"258",34,"beach.scrub.opend",16514.8658077239,16515.4908077239,0.00555780141561497,40.141,0.000173160390750432,-8252.43290386193,1.1310850570557,0,0,5,1.85485396381137,2500,32.275477029099,1,NA,NA,NA,6.28984377870074,"MC","teryde"
"259",35,"agric.beach.scrub",16514.8858439716,16515.5108439716,0.00548243844029985,40.241,0.00015089919152283,-8252.4429219858,1.13108880257784,0,0,5,1,1450.09838521933,2500,29.6780543627292,NA,NA,NA,6.30988002639788,"MC","teryde"
"260",36,"urban.scrub.fixed",16514.9047972829,16515.5297972829,0.00600418161983225,42.331,0.000273344372332701,-8252.45239864146,1.13108441476814,0,0,5,1,149.134350890871,2500,169.715336630833,NA,NA,NA,6.3288333376986,"MC","teryde"
"261",37,"urban.water.beach",16514.9499947694,16515.5749947694,0.00535208114261555,42.612,0.000105998135023571,-8252.47499738471,1.13109282907798,0,0,5,1.77096260114831,1,1614.08730540971,2500,NA,NA,NA,6.37403082419769,"MC","teryde"
"262",38,"urban.water.agric",16514.9496975063,16515.5746975063,0.00535365233226097,42.635,0.000106078385583285,-8252.47484875315,1.13109288958683,0,0,5,1.75473896538142,1,1899.33226233379,2500,NA,NA,NA,6.37373356110038,"MC","teryde"
"263",39,"urban.agric.scrub",16514.9188533535,16515.5438533535,0.00625096933335707,43.157,0.000333539585511552,-8252.45942667675,1.13108231919021,1,0.1,5,1,163.009264772158,786.882414786235,2500,NA,NA,NA,6.34288940830083,"MC","teryde"
"264",40,"water.scrub.fixed",16514.965271934,16515.590271934,0.00547234127606956,43.294,0.000209699172033749,-8252.48263596698,1.13108806921586,0,0,5,1,2500,51.6568663253684,28.671537981299,NA,NA,NA,6.38930798880028,"MC","teryde"
"265",41,"water.beach.scrub",16514.9803795497,16515.6053795497,0.00519625725611161,43.928,0.000131285739586508,-8252.49018977487,1.13109861927832,0,0,5,1,981.840280180151,2500,23.4276659162342,NA,NA,NA,6.40441560449835,"MC","teryde"
"266",42,"urban.water.opend",16514.992422317,16515.617422317,0.00516199411350954,43.975,0.000119291651221309,-8252.4962111585,1.13109914113556,0,0,5,2.46151857943642,1.08734783926639,2500,1,NA,NA,NA,6.41645837179749,"MC","teryde"
"267",43,"water.agric.opend",16515.0050393376,16515.6300393376,0.00513970447236013,44.037,0.00012559578501389,-8252.5025196688,1.13110116524059,0,0,5,2.13459140964642,1745.63659754343,2500,1,NA,NA,NA,6.42907539239968,"MC","teryde"
"268",44,"agric.beach.opend",16515.0093489223,16515.6343489223,0.00512321674397669,44.285,0.000122136754252572,-8252.50467446115,1.13110168251052,0,0,5,1.91425613077126,1242.63666346625,2500,1,NA,NA,NA,6.43338497709919,"MC","teryde"
"269",45,"water.beach.opend",16515.009350098,16515.634350098,0.00512321567504003,44.304,0.000122138598649833,-8252.50467504901,1.13110168259735,0,0,5,1.91439530018033,2500,1492.29920498428,1,NA,NA,NA,6.43338615279936,"MC","teryde"
"270",46,"water.agric.fixed",16515.0098982478,16515.6348982478,0.0051462074084191,44.386,0.000108082240347124,-8252.50494912388,1.13110184954973,0,0,5,1,1020.50062156724,2500,2.65930146300434,NA,NA,NA,6.43393430260039,"MC","teryde"
"271",47,"urban.fixed.opend",16515.0005802557,16515.6255802557,0.00545673916809169,44.531,8.77937821838396e-05,-8252.50029012784,1.13109087813328,0,0,5,1,2500,2433.23735052903,2158.32732097329,NA,NA,NA,6.4246163104981,"MC","teryde"
"272",48,"agric.scrub.fixed",16515.0475007345,16515.6725007345,0.00570246396000362,45.014,0.000276694337526796,-8252.52375036724,1.13109198019957,0,0,5,1,2500,2367.22004591344,1425.29434161731,NA,NA,NA,6.47153678930044,"MC","teryde"
"273",49,"urban.agric.fixed",16515.017729714,16515.642729714,0.00512353167838872,45.051,0.000103948336575747,-8252.50886485698,1.1311017173279,0,0,5,1.2251251566322,1,2500,3.31677824664848,NA,NA,NA,6.44176576879909,"MC","teryde"
"274",50,"beach.scrub.fixed",16515.0326701416,16515.6576701416,0.0051066789804645,45.066,0.000210700045358032,-8252.51633507082,1.13110000475526,0,0,5,1,2500,101.008168084634,5.52773934050629,NA,NA,NA,6.45670619640077,"MC","teryde"
"275",51,"urban.water.fixed",16515.0155614953,16515.6405614953,0.00514993338323124,45.22,0.000100024891373049,-8252.50778074766,1.13109972028896,0,0,5,1.72811614514239,1,2500,2.34807486141472,NA,NA,NA,6.43959755009928,"MC","teryde"
"276",52,"beach.fixed.opend",16515.0433584483,16515.6683584483,0.00503286626123818,46.28,0.000118272880020676,-8252.52167922417,1.13110514718123,0,0,5,1.88686016064912,2500,2.50413649698976,1,NA,NA,NA,6.46739450309906,"MC","teryde"
"277",53,"urban.agric.beach",16515.0556762047,16515.6806762047,0.00504016890231717,46.366,9.44515245876051e-05,-8252.52783810234,1.1311023165328,0,0,5,2.21051806983724,1,1636.32994044811,2500,NA,NA,NA,6.47971225950096,"MC","teryde"
"278",54,"urban.beach.opend",16515.0753014585,16515.7003014585,0.00496600284752527,46.614,0.000114429742701136,-8252.53765072924,1.13110976359767,0,0,5,1.76411287345445,11.5209960596299,2500,1,NA,NA,NA,6.49933751329809,"MC","teryde"
"279",55,"water.beach.fixed",16515.0710342373,16515.6960342373,0.00497668887695622,46.808,9.98889101571168e-05,-8252.53551711865,1.13110883885763,0,0,5,1,2500,2392.96212874692,1.2421461610279,NA,NA,NA,6.49507029209781,"MC","teryde"
"280",56,"water.agric.beach",16515.079751824,16515.704751824,0.00495608686031974,47.04,9.86769483006133e-05,-8252.53987591201,1.13111014937643,0,0,5,1,1648.67243403385,2500,1313.6019091916,NA,NA,NA,6.5037878787989,"MC","teryde"
"281",57,"scrub.fixed.opend",16515.1623194706,16515.7873194706,0.00520961257624027,47.48,0.000252704647506566,-8252.58115973531,1.13110386778141,0,0,5,1,2500,1034.40827212219,33.8547927915492,NA,NA,NA,6.58635552539999,"MC","teryde"
"282",58,"urban.scrub.opend",16515.278122621,16515.903122621,0.00481116280272649,49.366,0.000243705404541426,-8252.63906131048,1.13112375201298,0,0,5,2.27082042269194,187.358316443325,2500,1,NA,NA,NA,6.70215867579827,"MC","teryde"
"283",59,"urban.beach.scrub",16515.277717946,16515.902717946,0.00479077145824894,49.476,0.000241106314469661,-8252.638858973,1.13112417480224,0,0,5,2.49498711104752,179.141478006831,1,2500,NA,NA,NA,6.70175400079825,"MC","teryde"
"284",60,"urban.water.scrub",16515.2945044036,16515.9195044036,0.0047719133941126,50.122,0.000243214388423365,-8252.64725220179,1.13112550700135,0,0,5,1,185.97495253359,2489.76236533408,2500,NA,NA,NA,6.71854045839791,"MC","teryde"
"285",61,"urban.beach.fixed",16515.2024678187,16515.8274678187,0.00467531779124295,50.523,9.2274471670086e-05,-8252.60123390934,1.13112186461215,0,0,5,1,6.05621770143853,2500,7.06251675176918,NA,NA,NA,6.62650387350004,"MC","teryde"
"286",62,"urban.agric.opend",16515.2439478944,16515.8689478944,0.0046065806295384,50.725,8.05578105433419e-05,-8252.62197394719,1.13112811087182,0,0,5,1,18.4799260847808,2500,1.72613311735859,NA,NA,NA,6.66798394919897,"MC","teryde"
"287",63,"agric.fixed.opend",16515.2653020876,16515.8903020876,0.00453453682334231,51.585,8.24489766223692e-05,-8252.6326510438,1.13112452698746,0,0,5,1,2500,81.62522690791,1.44698124371735,NA,NA,NA,6.6893381423979,"MC","teryde"
"288",64,"water.fixed.opend",16515.3217607428,16515.9467607428,0.00449354690295405,51.777,7.04689047921582e-05,-8252.66088037142,1.13112631304206,0,0,5,1.20976646480676,2500,1,19.5450050041718,NA,NA,NA,6.74579679760063,"MC","teryde"
"289",65,"urban.scrub.fixed.opend",16516.538483223,16517.4226937493,0.00236975863928306,70.245,0.000245469777042319,-8252.2692416115,1.1310458824009,0,0,6,1,315.572220017489,2500,824.15612047582,118.655319982598,NA,NA,8.2217298040996,"MC","teryde"
"290",66,"urban.agric.fixed.opend",16516.6019195701,16517.4861300964,0.00229715726112548,71.779,0.000122059272312731,-8252.30095978506,1.13104689654082,0,0,6,1,2500,880.901485672414,2424.78196943661,2147.32890564311,NA,NA,8.28516615119952,"MC","teryde"
"291",67,"agric.beach.scrub.fixed",16516.8262352969,16517.7104458232,0.00183770297551735,75.47,0.0001542488725368,-8252.41311764845,1.13108141426358,0,0,6,2.21105252764255,1335.68144039916,2500,40.9607051750722,1,NA,NA,8.50948187799804,"MC","teryde"
"292",68,"urban.agric.scrub.opend",16516.7830004408,16517.6672109672,0.00205227310929253,75.479,0.000275967660086411,-8252.39150022042,1.13106841199303,0,0,6,1,156.073568395219,2143.75220585548,2500,77.4581245359936,NA,NA,8.46624702199915,"MC","teryde"
"293",69,"water.agric.scrub.fixed",16516.8444964398,16517.7287069661,0.0019207350558924,76.367,0.000248147171056355,-8252.42224821989,1.1310750413782,0,0,6,1,2500,2300.78422145118,68.5846842370865,25.7839095886748,NA,NA,8.52774302089892,"MC","teryde"
"294",70,"agric.beach.scrub.opend",16516.8739884864,16517.7581990127,0.00178271988563285,76.52,0.000154512319945763,-8252.4369942432,1.13108741288491,0,0,6,1.11584008868249,1372.99188530394,2500,28.8789324887716,1,NA,NA,8.55723506749928,"MC","teryde"
"295",71,"water.beach.scrub.opend",16516.8669388253,16517.7511493516,0.00179193566419305,76.586,0.000166901170160581,-8252.43346941264,1.13108545932447,0,0,6,1.65758090272766,1672.52294130975,2500,28.8999094605947,1,NA,NA,8.55018540639867,"MC","teryde"
"296",72,"urban.water.agric.opend",16516.8966785719,16517.7808890982,0.00176819594932882,76.713,0.000121262645667753,-8252.44833928595,1.13108933864196,0,0,6,1.73924575182673,1,1484.31718947176,2500,1.15173298283798,NA,NA,8.57992515300066,"MC","teryde"
"297",73,"water.agric.scrub.opend",16516.873708982,16517.7579195084,0.00179028353646395,76.916,0.000176452831892927,-8252.43685449102,1.13108574335146,0,0,6,1.98226183109409,2500,1277.28139225833,35.8111076237228,1,NA,NA,8.55695556319915,"MC","teryde"
"298",74,"urban.agric.scrub.fixed",16516.8768731095,16517.7610836358,0.00203548753934769,76.923,0.00031765971300754,-8252.43843655474,1.13107969702759,0,0,6,1,160.705238956981,1954.01167733817,2500,24.3843315577883,NA,NA,8.56011969059909,"MC","teryde"
"299",75,"water.agric.beach.scrub",16516.8915857751,16517.7757963014,0.00176609269843267,77.129,0.000144310277447825,-8252.44579288756,1.13108962047148,0,0,6,1,2078.33717025743,2500,620.861670686569,23.2117200689281,NA,NA,8.5748323562002,"MC","teryde"
"300",76,"urban.water.fixed.opend",16516.8978027566,16517.7820132829,0.00187465979219975,77.417,9.70229225606362e-05,-8252.4489013783,1.13107885398005,0,0,6,1,2133.58762675915,946.071870583617,2500,1866.64803208275,NA,NA,8.58104933769937,"MC","teryde"
"301",77,"urban.water.scrub.fixed",16516.9030493977,16517.787259924,0.00194198510292516,77.455,0.00027482566264235,-8252.45152469885,1.13108424137586,0,0,6,1,148.829784368218,2356.60573791426,2500,159.57777239359,NA,NA,8.58629597879917,"MC","teryde"
"302",78,"urban.beach.scrub.fixed",16516.9068540155,16517.7910645418,0.00193714060463914,77.687,0.000269978232573657,-8252.45342700774,1.13108472400365,0,0,6,1.1892442600556,155.560935691387,1,2500,185.108343640141,NA,NA,8.59010059660068,"MC","teryde"
"303",79,"urban.agric.beach.scrub",16516.9078350763,16517.7920456026,0.0020224891250307,77.779,0.000331322441786966,-8252.45391753816,1.13108154070724,0,0,6,2.06076542061419,162.123968287617,2291.78212103541,1,2500,NA,NA,8.59108165739963,"MC","teryde"
"304",80,"urban.water.agric.scrub",16516.9187354409,16517.8029459673,0.00202024710543245,78.256,0.000333472185146159,-8252.45936772047,1.1310823055229,0,0,6,1,163.177349436038,907.559163019579,1506.27627286315,2500,NA,NA,8.60198202210086,"MC","teryde"
"305",81,"urban.water.agric.beach",16516.949700196,16517.8339107224,0.00173008738281201,78.637,0.000106077919240936,-8252.47485009802,1.13109288952556,0,0,6,1.75479750413569,1,2491.83305396252,1778.77786598148,2500,NA,NA,8.6329467771975,"MC","teryde"
"306",82,"beach.scrub.fixed.opend",16516.9658548431,16517.8500653694,0.00174655413813863,79.271,0.000191035479590222,-8252.48292742153,1.13108684615235,0,0,6,1,2500,58.5810193924199,25.5801356742395,1.85410951472477,NA,NA,8.64910142419831,"MC","teryde"
"307",83,"water.beach.scrub.fixed",16516.9709721948,16517.8551827211,0.00176492275969023,79.451,0.000210722024434903,-8252.48548609741,1.13108859030211,0,0,6,1,562.401460699949,2500,53.803522457381,29.8421900156295,NA,NA,8.65421877590052,"MC","teryde"
"308",84,"urban.agric.beach.fixed",16516.978283099,16517.8624936253,0.0016997676760861,79.544,0.000105054114664192,-8252.48914154949,1.13109718836475,0,0,6,1.47628124800394,1,1947.62258377088,2500,1.95794656396356,NA,NA,8.66152968009919,"MC","teryde"
"309",85,"urban.beach.fixed.opend",16517.0001487576,16517.884359284,0.00176298374316446,79.831,8.80677858409233e-05,-8252.50007437882,1.1310905994739,0,0,6,2.13436576428376,2497.21654265651,1,2500,2199.22642329611,NA,NA,8.68339533879771,"MC","teryde"
"310",86,"water.agric.beach.fixed",16517.0085587825,16517.8927693088,0.00166426172018214,80.141,0.000108223021260378,-8252.50427939124,1.1311017218095,0,0,6,1,1178.73054744229,1349.24891008737,2500,2.59304421513298,NA,NA,8.6918053636,"MC","teryde"
"311",87,"agric.scrub.fixed.opend",16517.0437874832,16517.9279980095,0.0018459254366411,80.272,0.000276832647405503,-8252.5218937416,1.1310914738796,0,0,6,1,1659.26617113893,2500,1506.20980365151,2.32654346936397,NA,NA,8.72703406430082,"MC","teryde"
"312",88,"water.agric.beach.opend",16517.023911932,16517.9081224583,0.00164198674381335,80.715,0.000118080300935157,-8252.51195596601,1.13110334111693,0,0,6,1.75406272449572,2500,1789.06479380685,583.021196755001,1,NA,NA,8.70715851309797,"MC","teryde"
"313",89,"urban.water.agric.fixed",16517.041087281,16517.9252978073,0.00163464991446678,81.517,0.000102061563290752,-8252.52054364051,1.13110413561878,0,0,6,1.18747607958494,1,2177.19055786588,2500,4.27537974912548,NA,NA,8.72433386209741,"MC","teryde"
"314",90,"urban.water.beach.fixed",16517.0601763898,16517.9443869161,0.00161660015773662,81.872,0.000104215864017846,-8252.53008819488,1.13110722118665,0,0,6,1,2.03138347787353,1595.46383390558,2500,2.83608804287269,NA,NA,8.7434229708997,"MC","teryde"
"315",91,"urban.water.beach.opend",16517.1113846535,16517.9955951799,0.00157684867700375,82.659,0.000109887721993906,-8252.55569232677,1.13111375442027,0,0,6,1.73538502242991,14.4739711630446,2500,1806.39238527819,1,NA,NA,8.79463123469759,"MC","teryde"
"316",92,"water.scrub.fixed.opend",16517.1795313793,16518.0637419057,0.00161632809224147,83.565,0.000202638980332755,-8252.58976568967,1.13110717313649,0,0,6,1,2500,248.377450590485,130.278063680586,5.85650022433902,NA,NA,8.86277796049762,"MC","teryde"
"317",93,"urban.beach.scrub.opend",16517.1828734722,16518.0670839985,0.00156039512560064,83.751,9.09440601273663e-05,-8252.59143673608,1.13110773379276,0,0,6,1.87793616964791,1,2500,3.31849558011209,19.1915946631598,NA,NA,8.8661200532988,"MC","teryde"
"318",94,"urban.water.beach.scrub",16517.3080254118,16518.1922359382,0.00153187860432959,85.252,0.000252795588896545,-8252.65401270592,1.13112706842226,0,0,6,1,160.740172234776,1327.60176549909,10.4857683497776,2500,NA,NA,8.99127199299983,"MC","teryde"
"319",95,"urban.agric.beach.opend",16517.2322664487,16518.116476975,0.00149380388696219,85.295,8.37475207262574e-05,-8252.61613322433,1.13112703989399,0,0,6,1,16.2783481188899,2500,753.984735255616,1.34989075503063,NA,NA,8.9155130297986,"MC","teryde"
"320",96,"agric.beach.fixed.opend",16517.2373082216,16518.1215187479,0.00148382130382735,85.794,8.3727150063296e-05,-8252.61865411081,1.13112207256558,0,0,6,1,2500,1572.01225975463,66.8395899560155,1.38355473984029,NA,NA,8.92055480269846,"MC","teryde"
"321",97,"water.beach.fixed.opend",16517.305159818,16518.1893703443,0.00145039557069543,86.397,6.72310641524029e-05,-8252.652579909,1.13112778159192,0,0,6,1.17427820137982,2500,339.751511238022,1,11.4102451863737,NA,NA,8.98840639909758,"MC","teryde"
"322",98,"urban.water.scrub.opend",16517.3327075445,16518.2169180708,0.00145978699723359,86.633,7.22367673258927e-05,-8252.66635377223,1.13112646153483,0,0,6,1.56276725753287,5.30007961970477,2500,1,30.255073127275,NA,NA,9.01595412559982,"MC","teryde"
"323",99,"water.agric.fixed.opend",16517.4966940317,16518.380904558,0.00138631413906007,88.59,8.3496426196516e-05,-8252.74834701584,1.13113976256579,0,0,6,1,2500,2380.01079967867,1.98336332982308,53.5831856611508,NA,NA,9.17994061279751,"MC","teryde"
"324",100,"urban.agric.scrub.fixed.opend",16517.8487025239,16519.0401918857,0.001233386145849,91.908,0.00026590810789088,-8251.92435126197,1.13097190499797,0,0,7,1,1056.37809314676,2500,1656.98531371333,1060.88789595977,665.58130031725,NA,9.83922794049795,"MC","teryde"
"325",101,"urban.water.scrub.fixed.opend",16518.4611474842,16519.6526368459,0.000776443996656395,100.995,0.000228982424201715,-8252.2305737421,1.13103551995464,0,0,7,1,289.061518332774,567.830641350772,2500,1028.23687501817,214.785226829356,NA,10.4516729007009,"MC","teryde"
"326",102,"urban.beach.scrub.fixed.opend",16518.5333176636,16519.7248070253,0.000751040921070545,101.814,0.000248928265596103,-8252.26665883182,1.13104528587066,0,0,7,1.67515582378155,300.152169878082,1,2500,784.970013483057,111.459477256357,NA,10.5238430801001,"MC","teryde"
"327",103,"urban.water.agric.fixed.opend",16518.5997167096,16519.7912060713,0.000726047251456416,103,0.000122200705423807,-8252.29985835481,1.13104668918076,0,0,7,1,2500,128.219942109403,427.449070536185,2436.82696453776,2135.57545956501,NA,10.590242126098,"MC","teryde"
"328",104,"urban.agric.beach.fixed.opend",16518.6000069779,16519.7914963396,0.000725786889745303,103.14,0.000122149079671699,-8252.30000348896,1.13104673326347,0,0,7,1.84360438768044,2500,859.643376005252,1,2425.47807001069,2135.72664156994,NA,10.5905323943989,"MC","teryde"
"329",105,"urban.agric.beach.scrub.fixed",16518.8417643049,16520.0332536666,0.000655312613261886,105.184,0.000324996872515716,-8252.42088215245,1.13107578010014,0,0,7,2.10389891868999,145.575249041527,2500,1,2262.32216795786,18.7527054143748,NA,10.8322897213984,"MC","teryde"
