"","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k"
"36","fixed.agric.urban",9935.01725179824,9935.85058513157,0.00643577645533574,37.045,0.000444518787786337,-4962.50862589912,1.17486538640042,0,0,5
"37","opend.fixed.beach",9935.08676766908,9935.92010100242,0.00591284108585298,37.32,0.000628092096277045,-4962.54338383454,1.17487226330209,0,0,5
"38","fixed.beach.urban",9935.20112372699,9936.03445706032,0.00572096786134224,39.813,0.000426615863587451,-4962.60056186349,1.1749040930634,0,0,5
"39","opend.fixed.agric",9935.38743833655,9936.22077166988,0.00555935269997917,40.856,0.00109809267675586,-4962.69371916827,1.17492693122727,0,0,5
"40","fixed.scrub.urban",9935.46426641448,9936.29759974781,0.00495168204003448,43.406,0.000428598272362053,-4962.73213320724,1.17496448311998,0,0,5
"41","opend.beach.urban",9935.64718661598,9936.48051994932,0.00521135502969555,44.985,0.00119594086876404,-4962.82359330799,1.17497982148248,0,0,5
"42","opend.beach.agric",9935.66536378392,9936.49869711725,0.00505171000261084,45.631,0.001106682898415,-4962.83268189196,1.1749852066539,0,0,5
"43","opend.scrub.water",9935.63636747406,9936.46970080739,0.00540051367872023,45.896,0.000914119504544054,-4962.81818373703,1.17500145107811,0,0,5
"44","opend.agric.water",9935.75469020362,9936.58802353695,0.00507726118452995,47.365,0.00122639582541541,-4962.87734510181,1.1750056697592,0,0,5
"45","opend.water.urban",9935.80696069636,9936.64029402969,0.00482063688495809,48.078,0.00108643922804218,-4962.90348034818,1.17497612994695,0,0,5
"46","opend.fixed.urban",9935.85774911878,9936.69108245212,0.00464255608336553,48.814,0.000826958009851567,-4962.92887455939,1.17499133952198,0,0,5
"47","opend.scrub.beach",9935.86433238962,9936.69766572296,0.00475260521363813,49.233,0.00106222859355359,-4962.93216619481,1.17503902147209,0,0,5
"48","opend.agric.urban",9935.84077286487,9936.6741061982,0.00505827430208739,49.243,0.00130129521748277,-4962.92038643243,1.17502331262723,0,0,5
