"","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k"
"34","beach.scrub.opend",16514.8658077239,16515.4908077239,0.00555780141561497,40.141,0.000173160390750432,-8252.43290386193,1.1310850570557,0,0,5
"35","agric.beach.scrub",16514.8858439716,16515.5108439716,0.00548243844029985,40.241,0.00015089919152283,-8252.4429219858,1.13108880257784,0,0,5
"36","urban.scrub.fixed",16514.9047972829,16515.5297972829,0.00600418161983225,42.331,0.000273344372332701,-8252.45239864146,1.13108441476814,0,0,5
"37","urban.water.beach",16514.9499947694,16515.5749947694,0.00535208114261555,42.612,0.000105998135023571,-8252.47499738471,1.13109282907798,0,0,5
"38","urban.water.agric",16514.9496975063,16515.5746975063,0.00535365233226097,42.635,0.000106078385583285,-8252.47484875315,1.13109288958683,0,0,5
"39","urban.agric.scrub",16514.9188533535,16515.5438533535,0.00625096933335707,43.157,0.000333539585511552,-8252.45942667675,1.13108231919021,1,0.1,5
"40","water.scrub.fixed",16514.965271934,16515.590271934,0.00547234127606956,43.294,0.000209699172033749,-8252.48263596698,1.13108806921586,0,0,5
"41","water.beach.scrub",16514.9803795497,16515.6053795497,0.00519625725611161,43.928,0.000131285739586508,-8252.49018977487,1.13109861927832,0,0,5
"42","urban.water.opend",16514.992422317,16515.617422317,0.00516199411350954,43.975,0.000119291651221309,-8252.4962111585,1.13109914113556,0,0,5
"43","water.agric.opend",16515.0050393376,16515.6300393376,0.00513970447236013,44.037,0.00012559578501389,-8252.5025196688,1.13110116524059,0,0,5
"44","agric.beach.opend",16515.0093489223,16515.6343489223,0.00512321674397669,44.285,0.000122136754252572,-8252.50467446115,1.13110168251052,0,0,5
"45","water.beach.opend",16515.009350098,16515.634350098,0.00512321567504003,44.304,0.000122138598649833,-8252.50467504901,1.13110168259735,0,0,5
"46","water.agric.fixed",16515.0098982478,16515.6348982478,0.0051462074084191,44.386,0.000108082240347124,-8252.50494912388,1.13110184954973,0,0,5
"47","urban.fixed.opend",16515.0005802557,16515.6255802557,0.00545673916809169,44.531,8.77937821838396e-05,-8252.50029012784,1.13109087813328,0,0,5
"48","agric.scrub.fixed",16515.0475007345,16515.6725007345,0.00570246396000362,45.014,0.000276694337526796,-8252.52375036724,1.13109198019957,0,0,5
