"","Surface","obj.func_LL","k","AIC","AICc","R2m","R2c","LL","DeltaAIC","DeltaAICc","DeltaLL","Feature1","Feature2","Feature3","Feature4","Feature5","dunearea","Feature6","Feature7"
"176","opend.fixed.agric.urban",-8957.29669453821,6,17926.5933890776,17927.4505319348,0.000879179727329798,0.565501796316851,-8957.29669453882,8.77248778569992,9.39200688060009,3.00292284643911,3.83945469472974,1059.81010577446,1,2500,246.413513570626,"doornpanne",NA,NA
"177","opend.fixed.water.urban",-8957.33617341788,6,17926.7262773502,17927.5834202073,0.00081837896783343,0.565505400576138,-8957.3631386751,8.90537605830104,9.52489515309935,3.06936698271966,1,1579.81448757432,1.07976156355153,2500,516.764580400348,"doornpanne",NA,NA
"178","opend.scrub.beach.agric",-8957.39806021832,6,17926.7961204366,17927.6532632938,0.000938881133893706,0.56484443426001,-8957.39806021832,8.97521914470053,9.5947382396007,3.10428852593941,1.85326974306236,536.316933353683,1,1108.13053676243,2500,"doornpanne",NA,NA
"179","opend.scrub.beach.water",-8956.86432894711,6,17926.0463461409,17926.903488998,0.000577884705992203,0.564467800625395,-8957.02317307043,8.22544484900209,8.84496394380039,2.72940137805017,1,122.343780746271,23.3628264534946,1925.24726388317,2500,"doornpanne",NA,NA
"180","opend.scrub.beach.urban",-8957.27149661277,6,17926.8195204825,17927.6766633397,0.000940694857211004,0.564881813822313,-8957.40976024126,8.99861919059913,9.6181382854993,3.11598854887961,1,1925.44860903983,15.6642989420707,2500,28.589409148608,"doornpanne",NA,NA
"181","opend.scrub.agric.water",-8956.86431814895,6,17926.3248998312,17927.1820426884,0.000578461888305694,0.564430595522672,-8957.16244991561,8.50399853930139,9.12351763420156,2.86867822322893,1,148.571571527426,28.1914177506501,1298.80439965713,2500,"doornpanne",NA,NA
"182","opend.scrub.agric.urban",-8957.39487386811,6,17926.7908633908,17927.648006248,0.000405541099174648,0.564274349607589,-8957.39543169542,8.96996209890131,9.58948119380148,3.1016600030398,1,2500,2478.33650429842,10.4004563516751,111.207135800015,"doornpanne",NA,NA
"183","opend.scrub.water.urban",-8954.34164663665,6,17920.6618219135,17921.5189647706,0.00112789176711331,0.564628435815264,-8954.33091095674,2.84092062160198,3.46043971640029,0.0371392643592117,1,2500,2026.76089434956,744.292555601519,313.832192703192,"doornpanne",NA,NA
"184","opend.beach.agric.water",-8957.26148524962,6,17926.6796333996,17927.5367762568,0.00093247071553425,0.564863038810921,-8957.3398166998,8.85873210769932,9.47825120259949,3.0460450074188,1,342.668241390001,2500,2237.27606649846,7.85123028319913,"doornpanne",NA,NA
"185","opend.beach.agric.urban",-8957.26347400056,6,17926.7020073213,17927.5591501784,0.000984008146374614,0.56490435750633,-8957.35100366065,8.88110602939923,9.50062512420118,3.05723196826875,1,477.484743942998,2500,2017.60461765011,2.93593744610143,"doornpanne",NA,NA
"186","opend.beach.water.urban",-8957.18402871745,6,17926.3835375373,17927.2406803944,0.00077140715456981,0.565408468896702,-8957.19176876864,8.56263624539861,9.18215534020055,2.89799707625934,1,192.611303164518,685.16041680142,2500,41.9664308339488,"doornpanne",NA,NA
"187","opend.agric.water.urban",-8957.18402770779,6,17926.7249271995,17927.5820700566,0.000913302393891251,0.565527934608911,-8957.36246359973,8.90402590759913,9.52354500240108,3.06869190734869,1,1650.93655808838,2500,1909.89606706738,353.699133960115,"doornpanne",NA,NA
"188","fixed.scrub.beach.agric",-99999,6,17928.0312989315,17928.8884417886,0.00113241253124216,0.563941334426603,-8958.01564946574,10.2103976395993,10.8299167344012,3.72187777335967,1,2121.44593840596,2500,1602.70918632751,793.828676073968,"doornpanne",NA,NA
"189","fixed.scrub.beach.water",-8956.37390244696,6,17924.4963577158,17925.3535005729,0.000529449365787916,0.564533893208084,-8956.24817885788,6.67545642390178,7.29497551870008,1.95440716550002,23.2627636560333,1,72.5764636690178,1444.61275106565,2500,"doornpanne",NA,NA
"190","fixed.scrub.beach.urban",-8958.29332929789,6,17928.6088481709,17929.465991028,0.000135536384621266,0.564702446971673,-8958.30442408545,10.7879468790015,11.4074659737998,4.0106523930699,1.57671670796935,1,382.698491335238,2500,6.00173561234851,"doornpanne",NA,NA
"191","fixed.scrub.agric.water",-99999,6,17927.4101474408,17928.2672902979,0.00216000790114496,0.564480493534387,-8957.70507372039,9.58924614890202,10.2087652437003,3.41130202800923,1,2150.9611657737,678.78017220622,2500,1921.3208162388,"doornpanne",NA,NA
"192","fixed.scrub.agric.urban",-8958.16447840161,6,17928.6641999742,17929.5213428314,5.79998129204194e-05,0.564285117025108,-8958.33209998712,10.8432986822991,11.4628177771992,4.03832829473868,1,2.28446078783918,38.457744929834,2500,48.1211572430484,"doornpanne",NA,NA
"193","fixed.scrub.water.urban",-8958.20789555664,6,17928.4156692861,17929.2728121432,0.000109895880639886,0.56432269204145,-8958.20783464304,10.5947679942001,11.214287089002,3.91406295066008,1,1691.47753583505,1443.88073774086,2500,1117.4240010172,"doornpanne",NA,NA
"194","fixed.beach.agric.water",-8956.33453674,6,17924.6176273952,17925.4747702524,0.000569771558622297,0.564527751193847,-8956.30881369761,6.7967261033009,7.41624519820107,2.01504200522868,40.3756767089417,1,2231.93872922906,1783.11185716623,2500,"doornpanne",NA,NA
"195","fixed.beach.agric.urban",-8957.90623254406,6,17927.8124650886,17928.6696079458,0.00012980821233747,0.564433687256074,-8957.90623254432,9.99156379669876,10.6110828916026,3.61246085193852,2.19651139687721,1,2500,1618.94148372973,38.9550506070427,"doornpanne",NA,NA
"196","fixed.beach.water.urban",-8957.52412234987,6,17927.0482446998,17927.9053875569,0.000194147814058258,0.564457052195181,-8957.52412234989,9.22734340789975,9.8468625027017,3.23035065750992,4.07114945468675,1,850.850243132694,2500,19.5104402598881,"doornpanne",NA,NA
"197","fixed.agric.water.urban",-8957.85062712962,6,17927.7012542574,17928.5583971146,0.000137268476954825,0.564435480913302,-8957.85062712872,9.88035296550152,10.4998720604017,3.5568554363399,2.24956437894662,1,2084.57272263837,2500,29.7973933589938,"doornpanne",NA,NA
"198","scrub.beach.agric.water",-8957.99638863927,6,17927.9927773418,17928.849920199,0.000108966638663487,0.564387757092881,-8957.99638867092,10.1718760498989,10.7913951448027,3.70261697853857,1,1.00000071493923,1924.58108081797,1024.72221726115,2500,"doornpanne",NA,NA
"199","scrub.beach.agric.urban",-8957.96976006331,6,17927.9459023652,17928.8030452224,0.0001137235872637,0.564400666763524,-8957.97295118261,10.125001073302,10.7445201682021,3.67917949022922,1.16656840538735,1,2500,739.001077844265,2.24382303143466,"doornpanne",NA,NA
"200","scrub.beach.water.urban",-8957.98932781383,6,17928.0458660174,17928.9030088746,0.000103677825146435,0.564364865297302,-8958.02293300871,10.2249647255012,10.8444838204014,3.72916131632883,1,2.83030973504401,2500,2299.42682961441,4.79750852342022,"doornpanne",NA,NA
"201","scrub.agric.water.urban",-8957.98932732876,6,17928.042729268,17928.8998721252,0.00010441374601965,0.564370388134374,-8958.02136463401,10.2218279761,10.8413470710002,3.72759294163006,1,3.46500322985185,2500,2058.49323846624,6.12700546159385,"doornpanne",NA,NA
"202","beach.agric.water.urban",-8957.99639590782,6,17927.9927937029,17928.8499365601,0.000108965210831125,0.564387756078751,-8957.99639685146,10.1718924109991,10.7914115058993,3.70262515907962,1,2500,1318.41975093773,1109.25939255125,1.00036966570906,"doornpanne",NA,NA
"203","opend.fixed.scrub.beach.agric",-8957.16501757453,7,17928.3300351435,17929.4846743188,0.00074335618492166,0.564767073796864,-8957.16501757177,10.5091338515995,11.4261492646001,2.87124587938888,2.3635301182303,254.398775843042,1,5.46502934171804,1554.21207207315,"doornpanne",2500,NA
"204","opend.fixed.scrub.beach.water",-8956.84195612341,7,17927.6839122468,17928.8385514221,0.000338976916532757,0.564213947705618,-8956.84195612341,9.86301095490126,10.7800263679019,2.54818443102886,2.84793526099884,18.4567422032683,1,35.6016827694243,63.0029038041357,"doornpanne",2500,NA
"205","opend.fixed.scrub.beach.urban",-8957.37427607953,7,17928.762094566,17929.9167337413,0.000813878461479967,0.565425101995507,-8957.38104728302,10.9411932740986,11.8582086870992,3.08727559063846,1,2500,1.85813815923848,13.7061193320965,1906.55530229222,"doornpanne",621.712799110159,NA
"206","opend.fixed.scrub.agric.water",-8956.49595773564,7,17926.991915467,17928.1465546423,0.000598856300812158,0.564434392139289,-8956.49595773352,9.17101417509912,10.0880295880997,2.2021860411387,2.26028002094472,103.044392644098,1,31.1422869014091,1719.90422523637,"doornpanne",2500,NA
"207","opend.fixed.scrub.agric.urban",-8957.49005339126,7,17928.9894474909,17930.1440866662,0.000568639024558292,0.565137333023948,-8957.49472374545,11.1685461990019,12.0855616120025,3.20095205307007,1,2500,6.13006190980877,50.5651825110958,2305.97926738221,"doornpanne",986.797983464222,NA
"208","opend.fixed.scrub.water.urban",-8954.33422096792,7,17922.6684419358,17923.8230811111,0.0011065660092001,0.564599370648798,-8954.33422096792,4.84754064389926,5.76455605689989,0.0404492755387764,2.14491125501308,2500,1,2115.8254069265,1902.24253291591,"doornpanne",345.394671681472,NA
"209","opend.fixed.beach.agric.water",-8956.47421204961,7,17926.9484240992,17928.1030632745,0.000594056160429452,0.564614359931669,-8956.47421204961,9.1275228072991,10.0445382202997,2.1804403572296,20.3105975570788,82.1565257146522,1,2164.7016372624,983.517690604114,"doornpanne",2500,NA
"210","opend.fixed.beach.agric.urban",-8957.37369499391,7,17928.7473899879,17929.9020291631,0.000830653076596975,0.565501211407437,-8957.37369499393,10.9264886960009,11.8435041088997,3.07992330154957,1.66573412334265,1815.71315727057,1.00000000000045,2500,1411.63732772042,"doornpanne",538.942799325627,NA
"211","opend.fixed.beach.water.urban",-8957.11193310734,7,17928.2238662147,17929.3785053899,0.000684450729214236,0.565246717629297,-8957.11193310734,10.4029649227996,11.319980335702,2.81816141495983,2.08770395615738,161.972330246278,1,1726.48651241787,2500,"doornpanne",29.7866374422979,NA
"212","opend.fixed.agric.water.urban",-8957.35470416357,7,17928.7094083272,17929.8640475024,0.000917304070890671,0.565530799906577,-8957.35470416358,10.888507035299,11.8055224482014,3.06093247119861,1.53778659315049,1902.51406660654,1,2500,1310.81665733716,"doornpanne",407.359914421074,NA
"213","opend.scrub.beach.agric.water",-8956.86434793846,7,17928.4938031508,17929.6484423261,0.000623642143541206,0.564417864015527,-8957.2469015754,10.6729018588994,11.5899172719,2.95312988301885,1,200.768706362296,37.7106898888555,2500,1769.86012633267,"doornpanne",792.926400638199,NA
"214","opend.scrub.beach.agric.urban",-8957.28407918819,7,17928.5996682128,17929.754307388,0.00073441765403981,0.565249755689671,-8957.29983410638,10.7787669208992,11.6957823338016,3.00606241399873,1,392.20469884365,5.54109633520648,2500,2457.32790923105,"doornpanne",65.6681336873739,NA
