"","surface","name","value","category","value.resc","category.focal"
"1116","scrub.beach.agric.urban","Feature2",80.7558419093689,"scrub",73.9873481949526,"beach"
"1117","scrub.beach.agric.urban","Feature3",6.76849371441631,"beach",0,"beach"
"1118","scrub.beach.agric.urban","Feature4",164.731320317577,"agric",157.962826603161,"beach"
"1119","scrub.beach.agric.urban","Feature5",2500,"urban",2493.23150628558,"beach"
"1120","scrub.beach.water.urban","Feature1",1,"all_else",-1103.70897968653,"beach"
"1121","scrub.beach.water.urban","Feature2",210.230044144295,"scrub",-894.478935542235,"beach"
"1122","scrub.beach.water.urban","Feature3",1104.70897968653,"beach",0,"beach"
"1123","scrub.beach.water.urban","Feature4",1436.58195909108,"water",331.87297940455,"beach"
"1124","scrub.beach.water.urban","Feature5",2500,"urban",1395.29102031347,"beach"
"1125","beach.agric.water.urban","Feature1",1412.54159609328,"all_else",-1087.45840390672,"beach"
"1126","beach.agric.water.urban","Feature2",2500,"beach",0,"beach"
"1127","beach.agric.water.urban","Feature3",655.802634806175,"agric",-1844.19736519383,"beach"
"1128","beach.agric.water.urban","Feature4",4.69127520768825,"water",-2495.30872479231,"beach"
"1129","beach.agric.water.urban","Feature5",1,"urban",-2499,"beach"
"1130","opend.fixed.scrub.beach.agric","Feature1",1,"all_else",-2318.41654328803,"beach"
"1131","opend.fixed.scrub.beach.agric","Feature2",2419.45713845474,"opend",100.04059516671,"beach"
"1132","opend.fixed.scrub.beach.agric","Feature3",1465.11178631277,"trees",-854.30475697526,"beach"
"1133","opend.fixed.scrub.beach.agric","Feature4",2500,"scrub",180.58345671197,"beach"
"1134","opend.fixed.scrub.beach.agric","Feature5",2319.41654328803,"beach",0,"beach"
"1135","opend.fixed.scrub.beach.agric","Feature6",1047.8516892632,"agric",-1271.56485402483,"beach"
"1136","opend.fixed.scrub.beach.water","Feature1",1,"all_else",-2272.76318740491,"beach"
"1137","opend.fixed.scrub.beach.water","Feature2",2484.54877770547,"opend",210.78559030056,"beach"
"1138","opend.fixed.scrub.beach.water","Feature3",1572.09182042959,"trees",-701.67136697532,"beach"
"1139","opend.fixed.scrub.beach.water","Feature4",2500,"scrub",226.23681259509,"beach"
"1140","opend.fixed.scrub.beach.water","Feature5",2273.76318740491,"beach",0,"beach"
"1141","opend.fixed.scrub.beach.water","Feature6",2490.25900024856,"water",216.49581284365,"beach"
"1142","opend.fixed.scrub.beach.urban","Feature1",1,"all_else",-1044.5730936558,"beach"
"1143","opend.fixed.scrub.beach.urban","Feature2",2500,"opend",1454.4269063442,"beach"
"1144","opend.fixed.scrub.beach.urban","Feature3",2273.38006274907,"trees",1227.80696909327,"beach"
"1145","opend.fixed.scrub.beach.urban","Feature4",119.829845759798,"scrub",-925.743247896002,"beach"
"1146","opend.fixed.scrub.beach.urban","Feature5",1045.5730936558,"beach",0,"beach"
"1147","opend.fixed.scrub.beach.urban","Feature6",1006.73565025167,"urban",-38.83744340413,"beach"
"1148","opend.fixed.beach.agric.water","Feature1",1.47246970097558,"all_else",-2498.52753029902,"beach"
"1149","opend.fixed.beach.agric.water","Feature2",802.356058825814,"opend",-1697.64394117419,"beach"
"1150","opend.fixed.beach.agric.water","Feature3",1241.67634985578,"trees",-1258.32365014422,"beach"
"1151","opend.fixed.beach.agric.water","Feature4",2500,"beach",0,"beach"
"1152","opend.fixed.beach.agric.water","Feature5",2303.59131389587,"agric",-196.40868610413,"beach"
"1153","opend.fixed.beach.agric.water","Feature6",1,"water",-2499,"beach"
"1154","opend.fixed.beach.agric.urban","Feature1",1.97545813210218,"all_else",0.97545813210218,"beach"
"1155","opend.fixed.beach.agric.urban","Feature2",660.039863145852,"opend",659.039863145852,"beach"
"1156","opend.fixed.beach.agric.urban","Feature3",1000.15087577714,"trees",999.15087577714,"beach"
"1157","opend.fixed.beach.agric.urban","Feature4",1,"beach",0,"beach"
"1158","opend.fixed.beach.agric.urban","Feature5",2500,"agric",2499,"beach"
"1159","opend.fixed.beach.agric.urban","Feature6",30.6705056627584,"urban",29.6705056627584,"beach"
"1160","opend.fixed.beach.water.urban","Feature1",1,"all_else",-1811.43463315305,"beach"
"1161","opend.fixed.beach.water.urban","Feature2",2500,"opend",687.56536684695,"beach"
"1162","opend.fixed.beach.water.urban","Feature3",951.632973311895,"trees",-860.801659841155,"beach"
"1163","opend.fixed.beach.water.urban","Feature4",1812.43463315305,"beach",0,"beach"
"1164","opend.fixed.beach.water.urban","Feature5",2241.42210020672,"water",428.98746705367,"beach"
"1165","opend.fixed.beach.water.urban","Feature6",1189.56090695816,"urban",-622.87372619489,"beach"
"1166","opend.scrub.beach.agric.water","Feature1",1,"all_else",-691.047449364664,"beach"
"1167","opend.scrub.beach.agric.water","Feature2",1547.9784597863,"opend",855.931010421636,"beach"
"1168","opend.scrub.beach.agric.water","Feature3",2500,"scrub",1807.95255063534,"beach"
"1169","opend.scrub.beach.agric.water","Feature4",692.047449364664,"beach",0,"beach"
"1170","opend.scrub.beach.agric.water","Feature5",1456.18379933521,"agric",764.136349970546,"beach"
"1171","opend.scrub.beach.agric.water","Feature6",1542.51299824607,"water",850.465548881406,"beach"
"1172","opend.scrub.beach.agric.urban","Feature1",1,"all_else",-681.864659663352,"beach"
"1173","opend.scrub.beach.agric.urban","Feature2",1529.71931735889,"opend",846.854657695538,"beach"
"1174","opend.scrub.beach.agric.urban","Feature3",2500,"scrub",1817.13534033665,"beach"
"1175","opend.scrub.beach.agric.urban","Feature4",682.864659663352,"beach",0,"beach"
"1176","opend.scrub.beach.agric.urban","Feature5",442.571200062948,"agric",-240.293459600404,"beach"
"1177","opend.scrub.beach.agric.urban","Feature6",17.1655977835617,"urban",-665.69906187979,"beach"
"1178","opend.scrub.beach.water.urban","Feature1",1,"all_else",-2499,"beach"
"1179","opend.scrub.beach.water.urban","Feature2",386.121662681119,"opend",-2113.87833731888,"beach"
"1180","opend.scrub.beach.water.urban","Feature3",514.365425709019,"scrub",-1985.63457429098,"beach"
"1181","opend.scrub.beach.water.urban","Feature4",2500,"beach",0,"beach"
"1182","opend.scrub.beach.water.urban","Feature5",362.573352412245,"water",-2137.42664758775,"beach"
"1183","opend.scrub.beach.water.urban","Feature6",2.30729110402399,"urban",-2497.69270889598,"beach"
"1184","opend.beach.agric.water.urban","Feature1",162.795585508088,"all_else",-2337.20441449191,"beach"
"1185","opend.beach.agric.water.urban","Feature2",178.582535575597,"opend",-2321.4174644244,"beach"
"1186","opend.beach.agric.water.urban","Feature3",2500,"beach",0,"beach"
"1187","opend.beach.agric.water.urban","Feature4",69.5846087662394,"agric",-2430.41539123376,"beach"
"1188","opend.beach.agric.water.urban","Feature5",1393.35286837148,"water",-1106.64713162852,"beach"
"1189","opend.beach.agric.water.urban","Feature6",1,"urban",-2499,"beach"
"1190","fixed.scrub.beach.agric.water","Feature1",1,"all_else",-350.257046685096,"beach"
"1191","fixed.scrub.beach.agric.water","Feature2",2368.20202142314,"trees",2016.94497473804,"beach"
"1192","fixed.scrub.beach.agric.water","Feature3",688.953848004084,"scrub",337.696801318988,"beach"
"1193","fixed.scrub.beach.agric.water","Feature4",351.257046685096,"beach",0,"beach"
"1194","fixed.scrub.beach.agric.water","Feature5",2500,"agric",2148.7429533149,"beach"
"1195","fixed.scrub.beach.agric.water","Feature6",127.115489266167,"water",-224.141557418929,"beach"
"1196","fixed.scrub.beach.agric.urban","Feature1",2.35466320102842,"all_else",-463.206013092237,"beach"
"1197","fixed.scrub.beach.agric.urban","Feature2",2246.09308220193,"trees",1780.53240590866,"beach"
"1198","fixed.scrub.beach.agric.urban","Feature3",659.567212184231,"scrub",194.006535890966,"beach"
"1199","fixed.scrub.beach.agric.urban","Feature4",465.560676293265,"beach",0,"beach"
"1200","fixed.scrub.beach.agric.urban","Feature5",2500,"agric",2034.43932370673,"beach"
"1201","fixed.scrub.beach.agric.urban","Feature6",1,"urban",-464.560676293265,"beach"
"1202","fixed.scrub.beach.water.urban","Feature1",1,"all_else",-2094.09536666651,"beach"
"1203","fixed.scrub.beach.water.urban","Feature2",2500,"trees",404.90463333349,"beach"
"1204","fixed.scrub.beach.water.urban","Feature3",2273.64689052736,"scrub",178.55152386085,"beach"
"1205","fixed.scrub.beach.water.urban","Feature4",2095.09536666651,"beach",0,"beach"
"1206","fixed.scrub.beach.water.urban","Feature5",2226.54059812234,"water",131.44523145583,"beach"
"1207","fixed.scrub.beach.water.urban","Feature6",160.55111571964,"urban",-1934.54425094687,"beach"
"1208","fixed.beach.agric.water.urban","Feature1",1,"all_else",-13.8845346186731,"beach"
"1209","fixed.beach.agric.water.urban","Feature2",2500,"trees",2485.11546538133,"beach"
"1210","fixed.beach.agric.water.urban","Feature3",14.8845346186731,"beach",0,"beach"
"1211","fixed.beach.agric.water.urban","Feature4",627.581318896647,"agric",612.696784277974,"beach"
"1212","fixed.beach.agric.water.urban","Feature5",8.41038360478251,"water",-6.47415101389059,"beach"
"1213","fixed.beach.agric.water.urban","Feature6",63.7474240756328,"urban",48.8628894569597,"beach"
"1214","scrub.beach.agric.water.urban","Feature1",1,"all_else",-1528.93096471278,"beach"
"1215","scrub.beach.agric.water.urban","Feature2",387.655284428588,"scrub",-1142.27568028419,"beach"
"1216","scrub.beach.agric.water.urban","Feature3",1529.93096471278,"beach",0,"beach"
"1217","scrub.beach.agric.water.urban","Feature4",96.3645963163367,"agric",-1433.56636839644,"beach"
"1218","scrub.beach.agric.water.urban","Feature5",2500,"water",970.06903528722,"beach"
"1219","scrub.beach.agric.water.urban","Feature6",17.6820037815924,"urban",-1512.24896093119,"beach"
"1220","opend.fixed.scrub.beach.agric.water","Feature1",1,"all_else",-1919.86094927901,"beach"
"1221","opend.fixed.scrub.beach.agric.water","Feature2",2202.86795504571,"opend",282.0070057667,"beach"
"1222","opend.fixed.scrub.beach.agric.water","Feature3",1237.20628280469,"trees",-683.65466647432,"beach"
"1223","opend.fixed.scrub.beach.agric.water","Feature4",2500,"scrub",579.13905072099,"beach"
"1224","opend.fixed.scrub.beach.agric.water","Feature5",1920.86094927901,"beach",0,"beach"
"1225","opend.fixed.scrub.beach.agric.water","Feature6",448.771164171424,"agric",-1472.08978510759,"beach"
"1226","opend.fixed.scrub.beach.agric.water","Feature7",551.970583266019,"water",-1368.89036601299,"beach"
"1227","opend.fixed.scrub.beach.agric.urban","Feature1",1,"all_else",-0.1382420779546,"beach"
"1228","opend.fixed.scrub.beach.agric.urban","Feature2",790.705299256046,"opend",789.567057178091,"beach"
"1229","opend.fixed.scrub.beach.agric.urban","Feature3",2500,"trees",2498.86175792205,"beach"
"1230","opend.fixed.scrub.beach.agric.urban","Feature4",402.987255817165,"scrub",401.84901373921,"beach"
"1231","opend.fixed.scrub.beach.agric.urban","Feature5",1.1382420779546,"beach",0,"beach"
"1232","opend.fixed.scrub.beach.agric.urban","Feature6",1321.02981076311,"agric",1319.89156868516,"beach"
"1233","opend.fixed.scrub.beach.agric.urban","Feature7",1464.75048789459,"urban",1463.61224581664,"beach"
"1234","opend.fixed.scrub.beach.water.urban","Feature1",1,"all_else",-1599.51866132477,"beach"
"1235","opend.fixed.scrub.beach.water.urban","Feature2",2099.44455043937,"opend",498.9258891146,"beach"
"1236","opend.fixed.scrub.beach.water.urban","Feature3",2500,"trees",899.48133867523,"beach"
"1237","opend.fixed.scrub.beach.water.urban","Feature4",65.2873797342472,"scrub",-1535.23128159052,"beach"
"1238","opend.fixed.scrub.beach.water.urban","Feature5",1600.51866132477,"beach",0,"beach"
"1239","opend.fixed.scrub.beach.water.urban","Feature6",1152.12028237025,"water",-448.39837895452,"beach"
"1240","opend.fixed.scrub.beach.water.urban","Feature7",740.163537116593,"urban",-860.355124208177,"beach"
"1241","opend.fixed.beach.agric.water.urban","Feature1",1,"all_else",-950.209161968561,"beach"
"1242","opend.fixed.beach.agric.water.urban","Feature2",2500,"opend",1548.79083803144,"beach"
"1243","opend.fixed.beach.agric.water.urban","Feature3",1939.39675388983,"trees",988.187591921269,"beach"
"1244","opend.fixed.beach.agric.water.urban","Feature4",951.209161968561,"beach",0,"beach"
"1245","opend.fixed.beach.agric.water.urban","Feature5",12.7700532676595,"agric",-938.439108700902,"beach"
"1246","opend.fixed.beach.agric.water.urban","Feature6",2187.29653871245,"water",1236.08737674389,"beach"
"1247","opend.fixed.beach.agric.water.urban","Feature7",650.698682692324,"urban",-300.510479276237,"beach"
"1248","opend.scrub.beach.agric.water.urban","Feature1",1,"all_else",-695.029350510989,"beach"
"1249","opend.scrub.beach.agric.water.urban","Feature2",1472.68926731632,"opend",776.659916805331,"beach"
"1250","opend.scrub.beach.agric.water.urban","Feature3",2500,"scrub",1803.97064948901,"beach"
"1251","opend.scrub.beach.agric.water.urban","Feature4",696.029350510989,"beach",0,"beach"
"1252","opend.scrub.beach.agric.water.urban","Feature5",457.215626670172,"agric",-238.813723840817,"beach"
"1253","opend.scrub.beach.agric.water.urban","Feature6",2094.73357349356,"water",1398.70422298257,"beach"
"1254","opend.scrub.beach.agric.water.urban","Feature7",12.0081011622074,"urban",-684.021249348782,"beach"
"1255","fixed.scrub.beach.agric.water.urban","Feature1",2.14561984861029,"all_else",-956.481201445196,"beach"
"1256","fixed.scrub.beach.agric.water.urban","Feature2",2326.23295407697,"trees",1367.60613278316,"beach"
"1257","fixed.scrub.beach.agric.water.urban","Feature3",700.319217330207,"scrub",-258.307603963599,"beach"
"1258","fixed.scrub.beach.agric.water.urban","Feature4",958.626821293806,"beach",0,"beach"
"1259","fixed.scrub.beach.agric.water.urban","Feature5",2500,"agric",1541.37317870619,"beach"
"1260","fixed.scrub.beach.agric.water.urban","Feature6",125.251529074712,"water",-833.375292219094,"beach"
"1261","fixed.scrub.beach.agric.water.urban","Feature7",1,"urban",-957.626821293806,"beach"
"1262","opend.fixed.scrub.beach.agric.water.urban","Feature1",1.91888356203935,"opend",-2498.08111643796,"beach"
"1263","opend.fixed.scrub.beach.agric.water.urban","Feature2",1810.41325748238,"trees",-689.58674251762,"beach"
"1264","opend.fixed.scrub.beach.agric.water.urban","Feature3",525.52369534534,"scrub",-1974.47630465466,"beach"
"1265","opend.fixed.scrub.beach.agric.water.urban","Feature4",2500,"beach",0,"beach"
"1266","opend.fixed.scrub.beach.agric.water.urban","Feature5",1913.31189969994,"agric",-586.68810030006,"beach"
"1267","opend.fixed.scrub.beach.agric.water.urban","Feature6",83.0022783084182,"water",-2416.99772169158,"beach"
"1268","opend.fixed.scrub.beach.agric.water.urban","Feature7",1,"urban",-2499,"beach"
"1269","opend.scrub","Feature1",1,"all_else",-2499,"scrub"
"1270","opend.scrub","Feature2",835.886830778139,"opend",-1664.11316922186,"scrub"
"1271","opend.scrub","Feature3",2500,"scrub",0,"scrub"
"1272","fixed.scrub","Feature1",1,"all_else",-2050.44696434503,"scrub"
"1273","fixed.scrub","Feature2",2500,"trees",448.55303565497,"scrub"
"1274","fixed.scrub","Feature3",2051.44696434503,"scrub",0,"scrub"
"1275","scrub.beach","Feature1",770.975988090298,"all_else",-1729.0240119097,"scrub"
"1276","scrub.beach","Feature2",2500,"scrub",0,"scrub"
"1277","scrub.beach","Feature3",1,"beach",-2499,"scrub"
"1278","scrub.agric","Feature1",1,"all_else",-2499,"scrub"
"1279","scrub.agric","Feature2",2500,"scrub",0,"scrub"
"1280","scrub.agric","Feature3",36.0682603772075,"agric",-2463.93173962279,"scrub"
"1281","scrub.water","Feature1",1.18722689258539,"all_else",-2498.81277310741,"scrub"
"1282","scrub.water","Feature2",2500,"scrub",0,"scrub"
"1283","scrub.water","Feature3",1,"water",-2499,"scrub"
"1284","scrub.urban","Feature1",1,"all_else",-1035.38639049457,"scrub"
"1285","scrub.urban","Feature2",1036.38639049457,"scrub",0,"scrub"
"1286","scrub.urban","Feature3",2500,"urban",1463.61360950543,"scrub"
"1287","opend.fixed.scrub","Feature1",1,"all_else",-2499,"scrub"
"1288","opend.fixed.scrub","Feature2",921.425656714359,"opend",-1578.57434328564,"scrub"
"1289","opend.fixed.scrub","Feature3",225.314521920365,"trees",-2274.68547807963,"scrub"
"1290","opend.fixed.scrub","Feature4",2500,"scrub",0,"scrub"
"1291","opend.scrub.beach","Feature1",1,"all_else",-2499,"scrub"
"1292","opend.scrub.beach","Feature2",1863.97089639281,"opend",-636.02910360719,"scrub"
"1293","opend.scrub.beach","Feature3",2500,"scrub",0,"scrub"
"1294","opend.scrub.beach","Feature4",423.221132042518,"beach",-2076.77886795748,"scrub"
"1295","opend.scrub.agric","Feature1",1,"all_else",-2499,"scrub"
"1296","opend.scrub.agric","Feature2",968.789410767419,"opend",-1531.21058923258,"scrub"
"1297","opend.scrub.agric","Feature3",2500,"scrub",0,"scrub"
"1298","opend.scrub.agric","Feature4",260.092549334885,"agric",-2239.90745066511,"scrub"
"1299","opend.scrub.water","Feature1",1,"all_else",-2499,"scrub"
"1300","opend.scrub.water","Feature2",984.943840633071,"opend",-1515.05615936693,"scrub"
"1301","opend.scrub.water","Feature3",2500,"scrub",0,"scrub"
"1302","opend.scrub.water","Feature4",936.265986879299,"water",-1563.7340131207,"scrub"
"1303","opend.scrub.urban","Feature1",1,"all_else",-202.495091573499,"scrub"
"1304","opend.scrub.urban","Feature2",1827.16712626915,"opend",1623.67203469565,"scrub"
"1305","opend.scrub.urban","Feature3",203.495091573499,"scrub",0,"scrub"
"1306","opend.scrub.urban","Feature4",2500,"urban",2296.5049084265,"scrub"
"1307","fixed.scrub.beach","Feature1",1.00000000000045,"all_else",-2499,"scrub"
"1308","fixed.scrub.beach","Feature2",2186.09052232755,"trees",-313.90947767245,"scrub"
"1309","fixed.scrub.beach","Feature3",2500,"scrub",0,"scrub"
"1310","fixed.scrub.beach","Feature4",80.4267381504242,"beach",-2419.57326184958,"scrub"
"1311","fixed.scrub.agric","Feature1",1,"all_else",-723.18797661678,"scrub"
"1312","fixed.scrub.agric","Feature2",2500,"trees",1775.81202338322,"scrub"
"1313","fixed.scrub.agric","Feature3",724.18797661678,"scrub",0,"scrub"
"1314","fixed.scrub.agric","Feature4",916.015546389833,"agric",191.827569773053,"scrub"
"1315","fixed.scrub.water","Feature1",1,"all_else",-2499,"scrub"
"1316","fixed.scrub.water","Feature2",2088.82096174958,"trees",-411.17903825042,"scrub"
"1317","fixed.scrub.water","Feature3",2500,"scrub",0,"scrub"
"1318","fixed.scrub.water","Feature4",1235.85250280169,"water",-1264.14749719831,"scrub"
"1319","fixed.scrub.urban","Feature1",1,"all_else",-1466.23964628029,"scrub"
"1320","fixed.scrub.urban","Feature2",2500,"trees",1032.76035371971,"scrub"
"1321","fixed.scrub.urban","Feature3",1467.23964628029,"scrub",0,"scrub"
"1322","fixed.scrub.urban","Feature4",38.4377919436397,"urban",-1428.80185433665,"scrub"
"1323","scrub.beach.agric","Feature1",163.960182200392,"all_else",62.772675130372,"scrub"
"1324","scrub.beach.agric","Feature2",101.18750707002,"scrub",0,"scrub"
"1325","scrub.beach.agric","Feature3",1,"beach",-100.18750707002,"scrub"
"1326","scrub.beach.agric","Feature4",2500,"agric",2398.81249292998,"scrub"
"1327","scrub.beach.water","Feature1",733.10891762756,"all_else",-1766.89108237244,"scrub"
"1328","scrub.beach.water","Feature2",2500,"scrub",0,"scrub"
"1329","scrub.beach.water","Feature3",1,"beach",-2499,"scrub"
"1330","scrub.beach.water","Feature4",178.045528622572,"water",-2321.95447137743,"scrub"
"1331","scrub.beach.urban","Feature1",2.41469476581369,"all_else",-2497.58530523419,"scrub"
"1332","scrub.beach.urban","Feature2",2500,"scrub",0,"scrub"
"1333","scrub.beach.urban","Feature3",1,"beach",-2499,"scrub"
"1334","scrub.beach.urban","Feature4",1593.59807794832,"urban",-906.40192205168,"scrub"
"1335","scrub.agric.water","Feature1",8.48114935088779,"all_else",7.48114935088779,"scrub"
"1336","scrub.agric.water","Feature2",1,"scrub",0,"scrub"
"1337","scrub.agric.water","Feature3",99.8911522990315,"agric",98.8911522990315,"scrub"
"1338","scrub.agric.water","Feature4",2500,"water",2499,"scrub"
"1339","scrub.agric.urban","Feature1",1,"all_else",-701.617155014451,"scrub"
"1340","scrub.agric.urban","Feature2",702.617155014451,"scrub",0,"scrub"
"1341","scrub.agric.urban","Feature3",14.2184446982146,"agric",-688.398710316236,"scrub"
"1342","scrub.agric.urban","Feature4",2500,"urban",1797.38284498555,"scrub"
"1343","scrub.water.urban","Feature1",1.00000000000045,"all_else",-2499,"scrub"
"1344","scrub.water.urban","Feature2",2500,"scrub",0,"scrub"
"1345","scrub.water.urban","Feature3",2266.74265474397,"water",-233.25734525603,"scrub"
"1346","scrub.water.urban","Feature4",1597.20559249279,"urban",-902.79440750721,"scrub"
"1347","opend.fixed.scrub.beach","Feature1",1,"all_else",-1427.90082126945,"scrub"
"1348","opend.fixed.scrub.beach","Feature2",1709.24286447646,"opend",280.34204320701,"scrub"
"1349","opend.fixed.scrub.beach","Feature3",951.992780873737,"trees",-476.908040395713,"scrub"
"1350","opend.fixed.scrub.beach","Feature4",1428.90082126945,"scrub",0,"scrub"
"1351","opend.fixed.scrub.beach","Feature5",2500,"beach",1071.09917873055,"scrub"
"1352","opend.fixed.scrub.agric","Feature1",1,"all_else",-968.636240996658,"scrub"
"1353","opend.fixed.scrub.agric","Feature2",296.815117766172,"opend",-672.821123230486,"scrub"
"1354","opend.fixed.scrub.agric","Feature3",2298.87728850965,"trees",1329.24104751299,"scrub"
"1355","opend.fixed.scrub.agric","Feature4",969.636240996658,"scrub",0,"scrub"
"1356","opend.fixed.scrub.agric","Feature5",2500,"agric",1530.36375900334,"scrub"
"1357","opend.fixed.scrub.water","Feature1",1,"all_else",-2499,"scrub"
"1358","opend.fixed.scrub.water","Feature2",910.853489390595,"opend",-1589.14651060941,"scrub"
"1359","opend.fixed.scrub.water","Feature3",109.348019268778,"trees",-2390.65198073122,"scrub"
"1360","opend.fixed.scrub.water","Feature4",2500,"scrub",0,"scrub"
"1361","opend.fixed.scrub.water","Feature5",562.213643141407,"water",-1937.78635685859,"scrub"
"1362","opend.fixed.scrub.urban","Feature1",1,"all_else",-2499,"scrub"
"1363","opend.fixed.scrub.urban","Feature2",150.430539779767,"opend",-2349.56946022023,"scrub"
"1364","opend.fixed.scrub.urban","Feature3",63.1278354220035,"trees",-2436.872164578,"scrub"
"1365","opend.fixed.scrub.urban","Feature4",2500,"scrub",0,"scrub"
"1366","opend.fixed.scrub.urban","Feature5",1260.23618615483,"urban",-1239.76381384517,"scrub"
"1367","opend.scrub.beach.agric","Feature1",1,"all_else",-1931.42717188332,"scrub"
"1368","opend.scrub.beach.agric","Feature2",1197.61281905588,"opend",-734.81435282744,"scrub"
"1369","opend.scrub.beach.agric","Feature3",1932.42717188332,"scrub",0,"scrub"
"1370","opend.scrub.beach.agric","Feature4",2500,"beach",567.57282811668,"scrub"
"1371","opend.scrub.beach.agric","Feature5",368.389672285522,"agric",-1564.0374995978,"scrub"
"1372","opend.scrub.beach.water","Feature1",1,"all_else",-557.165435636571,"scrub"
"1373","opend.scrub.beach.water","Feature2",413.920202363456,"opend",-144.245233273115,"scrub"
"1374","opend.scrub.beach.water","Feature3",558.165435636571,"scrub",0,"scrub"
"1375","opend.scrub.beach.water","Feature4",2500,"beach",1941.83456436343,"scrub"
"1376","opend.scrub.beach.water","Feature5",316.426967821968,"water",-241.738467814603,"scrub"
"1377","opend.scrub.beach.urban","Feature1",41.2686313540385,"all_else",-242.916162222087,"scrub"
"1378","opend.scrub.beach.urban","Feature2",183.172511950305,"opend",-101.01228162582,"scrub"
"1379","opend.scrub.beach.urban","Feature3",284.184793576125,"scrub",0,"scrub"
"1380","opend.scrub.beach.urban","Feature4",2500,"beach",2215.81520642387,"scrub"
"1381","opend.scrub.beach.urban","Feature5",1,"urban",-283.184793576125,"scrub"
"1382","opend.scrub.agric.water","Feature1",1,"all_else",-2499,"scrub"
"1383","opend.scrub.agric.water","Feature2",986.555855749767,"opend",-1513.44414425023,"scrub"
"1384","opend.scrub.agric.water","Feature3",2500,"scrub",0,"scrub"
"1385","opend.scrub.agric.water","Feature4",355.774274606374,"agric",-2144.22572539363,"scrub"
"1386","opend.scrub.agric.water","Feature5",833.441655522553,"water",-1666.55834447745,"scrub"
"1387","opend.scrub.agric.urban","Feature1",1,"all_else",-2499,"scrub"
"1388","opend.scrub.agric.urban","Feature2",967.058964280892,"opend",-1532.94103571911,"scrub"
"1389","opend.scrub.agric.urban","Feature3",2500,"scrub",0,"scrub"
"1390","opend.scrub.agric.urban","Feature4",226.079533571016,"agric",-2273.92046642898,"scrub"
"1391","opend.scrub.agric.urban","Feature5",44.5162029887474,"urban",-2455.48379701125,"scrub"
"1392","opend.scrub.water.urban","Feature1",1,"all_else",-211.478041605722,"scrub"
"1393","opend.scrub.water.urban","Feature2",1503.36663520637,"opend",1290.88859360065,"scrub"
"1394","opend.scrub.water.urban","Feature3",212.478041605722,"scrub",0,"scrub"
"1395","opend.scrub.water.urban","Feature4",2061.07521920942,"water",1848.5971776037,"scrub"
"1396","opend.scrub.water.urban","Feature5",2500,"urban",2287.52195839428,"scrub"
"1397","fixed.scrub.beach.agric","Feature1",1,"all_else",-733.315542984892,"scrub"
"1398","fixed.scrub.beach.agric","Feature2",2500,"trees",1765.68445701511,"scrub"
"1399","fixed.scrub.beach.agric","Feature3",734.315542984892,"scrub",0,"scrub"
"1400","fixed.scrub.beach.agric","Feature4",1483.20941381912,"beach",748.893870834228,"scrub"
"1401","fixed.scrub.beach.agric","Feature5",883.694456728475,"agric",149.378913743583,"scrub"
"1402","fixed.scrub.beach.water","Feature1",1,"all_else",-1875.67605598478,"scrub"
"1403","fixed.scrub.beach.water","Feature2",2500,"trees",623.32394401522,"scrub"
"1404","fixed.scrub.beach.water","Feature3",1876.67605598478,"scrub",0,"scrub"
"1405","fixed.scrub.beach.water","Feature4",59.8939136254362,"beach",-1816.78214235934,"scrub"
"1406","fixed.scrub.beach.water","Feature5",1448.94092362192,"water",-427.73513236286,"scrub"
"1407","fixed.scrub.beach.urban","Feature1",1,"all_else",-2499,"scrub"
"1408","fixed.scrub.beach.urban","Feature2",1058.71508851467,"trees",-1441.28491148533,"scrub"
"1409","fixed.scrub.beach.urban","Feature3",2500,"scrub",0,"scrub"
"1410","fixed.scrub.beach.urban","Feature4",2336.47282589342,"beach",-163.52717410658,"scrub"
"1411","fixed.scrub.beach.urban","Feature5",124.190080135951,"urban",-2375.80991986405,"scrub"
"1412","fixed.scrub.agric.water","Feature1",1,"all_else",-694.445792659536,"scrub"
"1413","fixed.scrub.agric.water","Feature2",2387.26269039848,"trees",1691.81689773894,"scrub"
"1414","fixed.scrub.agric.water","Feature3",695.445792659536,"scrub",0,"scrub"
"1415","fixed.scrub.agric.water","Feature4",2500,"agric",1804.55420734046,"scrub"
"1416","fixed.scrub.agric.water","Feature5",128.866473546415,"water",-566.579319113121,"scrub"
"1417","fixed.scrub.agric.urban","Feature1",1,"all_else",-8.51379865141462,"scrub"
"1418","fixed.scrub.agric.urban","Feature2",964.166458638988,"trees",954.652659987573,"scrub"
"1419","fixed.scrub.agric.urban","Feature3",9.51379865141462,"scrub",0,"scrub"
"1420","fixed.scrub.agric.urban","Feature4",322.480658909262,"agric",312.966860257847,"scrub"
"1421","fixed.scrub.agric.urban","Feature5",2500,"urban",2490.48620134859,"scrub"
"1422","fixed.scrub.water.urban","Feature1",1,"all_else",-2131.25836531039,"scrub"
"1423","fixed.scrub.water.urban","Feature2",2233.81013853414,"trees",101.55177322375,"scrub"
"1424","fixed.scrub.water.urban","Feature3",2132.25836531039,"scrub",0,"scrub"
"1425","fixed.scrub.water.urban","Feature4",2500,"water",367.74163468961,"scrub"
"1426","fixed.scrub.water.urban","Feature5",25.3668411081235,"urban",-2106.89152420227,"scrub"
