"","area","surface","name","value","category","value.resc","category.focal"
"508","cabour","opend.fixed.agric.water","Feature2",2464.00186178215,"opend",2457.91354144375,"water"
"509","cabour","opend.fixed.agric.water","Feature3",771.356135399141,"trees",765.267815060744,"water"
"510","cabour","opend.fixed.agric.water","Feature4",2500,"agric",2493.9116796616,"water"
"511","cabour","opend.fixed.agric.water","Feature5",6.0883203383969,"water",0,"water"
"512","cabour","opend.fixed.water.urban","Feature1",1,"all_else",-1434.03267266223,"water"
"513","cabour","opend.fixed.water.urban","Feature2",2500,"opend",1064.96732733777,"water"
"514","cabour","opend.fixed.water.urban","Feature3",2184.80875464815,"trees",749.77608198592,"water"
"515","cabour","opend.fixed.water.urban","Feature4",1435.03267266223,"water",0,"water"
"516","cabour","opend.fixed.water.urban","Feature5",1077.66627466095,"urban",-357.36639800128,"water"
"517","cabour","opend.scrub.agric.water","Feature1",1,"all_else",-2499,"water"
"518","cabour","opend.scrub.agric.water","Feature2",1232.74495099238,"opend",-1267.25504900762,"water"
"519","cabour","opend.scrub.agric.water","Feature3",841.76985573517,"scrub",-1658.23014426483,"water"
"520","cabour","opend.scrub.agric.water","Feature4",1631.93691900974,"agric",-868.06308099026,"water"
"521","cabour","opend.scrub.agric.water","Feature5",2500,"water",0,"water"
"522","cabour","opend.scrub.water.urban","Feature1",1.01158841488495,"all_else",-1016.22230093332,"water"
"523","cabour","opend.scrub.water.urban","Feature2",2500,"opend",1482.7661106518,"water"
"524","cabour","opend.scrub.water.urban","Feature3",11.1227421581743,"scrub",-1006.11114719003,"water"
"525","cabour","opend.scrub.water.urban","Feature4",1017.2338893482,"water",0,"water"
"526","cabour","opend.scrub.water.urban","Feature5",1,"urban",-1016.2338893482,"water"
"527","cabour","opend.agric.water.urban","Feature1",1,"all_else",-532.365055655863,"water"
"528","cabour","opend.agric.water.urban","Feature2",2500,"opend",1966.63494434414,"water"
"529","cabour","opend.agric.water.urban","Feature3",1729.00334467104,"agric",1195.63828901518,"water"
"530","cabour","opend.agric.water.urban","Feature4",533.365055655863,"water",0,"water"
"531","cabour","opend.agric.water.urban","Feature5",1876.67662594558,"urban",1343.31157028972,"water"
"532","cabour","fixed.scrub.agric.water","Feature1",1,"all_else",-1758.08609509232,"water"
"533","cabour","fixed.scrub.agric.water","Feature2",1277.25280673849,"trees",-481.83328835383,"water"
"534","cabour","fixed.scrub.agric.water","Feature3",2500,"scrub",740.91390490768,"water"
"535","cabour","fixed.scrub.agric.water","Feature4",1365.02704115039,"agric",-394.05905394193,"water"
"536","cabour","fixed.scrub.agric.water","Feature5",1759.08609509232,"water",0,"water"
"537","cabour","fixed.scrub.water.urban","Feature1",1,"all_else",-2499,"water"
"538","cabour","fixed.scrub.water.urban","Feature2",2071.13674705565,"trees",-428.86325294435,"water"
"539","cabour","fixed.scrub.water.urban","Feature3",2303.8602315926,"scrub",-196.1397684074,"water"
"540","cabour","fixed.scrub.water.urban","Feature4",2500,"water",0,"water"
"541","cabour","fixed.scrub.water.urban","Feature5",2381.51630201056,"urban",-118.48369798944,"water"
"542","cabour","fixed.agric.water.urban","Feature1",1,"all_else",-2499,"water"
"543","cabour","fixed.agric.water.urban","Feature2",1167.32012175155,"trees",-1332.67987824845,"water"
"544","cabour","fixed.agric.water.urban","Feature3",996.522703926013,"agric",-1503.47729607399,"water"
"545","cabour","fixed.agric.water.urban","Feature4",2500,"water",0,"water"
"546","cabour","fixed.agric.water.urban","Feature5",1387.32018782638,"urban",-1112.67981217362,"water"
"547","cabour","scrub.agric.water.urban","Feature1",1,"all_else",-1247.57225493997,"water"
"548","cabour","scrub.agric.water.urban","Feature2",2500,"scrub",1251.42774506003,"water"
"549","cabour","scrub.agric.water.urban","Feature3",1323.47953278865,"agric",74.90727784868,"water"
"550","cabour","scrub.agric.water.urban","Feature4",1248.57225493997,"water",0,"water"
"551","cabour","scrub.agric.water.urban","Feature5",2415.84309354046,"urban",1167.27083860049,"water"
"552","cabour","opend.fixed.scrub.agric.water","Feature1",1,"all_else",-39.3303318447911,"water"
"553","cabour","opend.fixed.scrub.agric.water","Feature2",1265.89418025728,"opend",1225.56384841249,"water"
"554","cabour","opend.fixed.scrub.agric.water","Feature3",894.81252695702,"trees",854.482195112229,"water"
"555","cabour","opend.fixed.scrub.agric.water","Feature4",1703.93173399485,"scrub",1663.60140215006,"water"
"556","cabour","opend.fixed.scrub.agric.water","Feature5",2500,"agric",2459.66966815521,"water"
"557","cabour","opend.fixed.scrub.agric.water","Feature6",40.3303318447911,"water",0,"water"
"558","cabour","opend.fixed.scrub.water.urban","Feature1",1,"all_else",-1689.29387417448,"water"
"559","cabour","opend.fixed.scrub.water.urban","Feature2",2363.09383516605,"opend",672.79996099157,"water"
"560","cabour","opend.fixed.scrub.water.urban","Feature3",2452.42939285241,"trees",762.13551867793,"water"
"561","cabour","opend.fixed.scrub.water.urban","Feature4",2500,"scrub",809.70612582552,"water"
"562","cabour","opend.fixed.scrub.water.urban","Feature5",1690.29387417448,"water",0,"water"
"563","cabour","opend.fixed.scrub.water.urban","Feature6",2150.14907392705,"urban",459.85519975257,"water"
"564","cabour","opend.fixed.agric.water.urban","Feature1",1,"all_else",-10.199146231796,"water"
"565","cabour","opend.fixed.agric.water.urban","Feature2",2388.43825450006,"opend",2377.23910826826,"water"
"566","cabour","opend.fixed.agric.water.urban","Feature3",809.11936922553,"trees",797.920222993734,"water"
"567","cabour","opend.fixed.agric.water.urban","Feature4",2500,"agric",2488.8008537682,"water"
"568","cabour","opend.fixed.agric.water.urban","Feature5",11.199146231796,"water",0,"water"
"569","cabour","opend.fixed.agric.water.urban","Feature6",83.3266620206805,"urban",72.1275157888845,"water"
"570","cabour","opend.scrub.agric.water.urban","Feature1",1,"all_else",-1971.33457576723,"water"
"571","cabour","opend.scrub.agric.water.urban","Feature2",1858.63636810518,"opend",-113.69820766205,"water"
"572","cabour","opend.scrub.agric.water.urban","Feature3",2500,"scrub",527.66542423277,"water"
"573","cabour","opend.scrub.agric.water.urban","Feature4",2006.55410801745,"agric",34.21953225022,"water"
"574","cabour","opend.scrub.agric.water.urban","Feature5",1972.33457576723,"water",0,"water"
"575","cabour","opend.scrub.agric.water.urban","Feature6",1382.32960774839,"urban",-590.00496801884,"water"
"576","cabour","fixed.scrub.agric.water.urban","Feature1",1,"all_else",-1477.32275684105,"water"
"577","cabour","fixed.scrub.agric.water.urban","Feature2",905.056463127466,"trees",-573.266293713584,"water"
"578","cabour","fixed.scrub.agric.water.urban","Feature3",2500,"scrub",1021.67724315895,"water"
"579","cabour","fixed.scrub.agric.water.urban","Feature4",2056.92012701554,"agric",578.59737017449,"water"
"580","cabour","fixed.scrub.agric.water.urban","Feature5",1478.32275684105,"water",0,"water"
"581","cabour","fixed.scrub.agric.water.urban","Feature6",551.852104521028,"urban",-926.470652320022,"water"
"582","cabour","opend.fixed.scrub.agric.water.urban","Feature1",1,"opend",-2489.32124365164,"water"
"583","cabour","opend.fixed.scrub.agric.water.urban","Feature2",2500,"trees",9.67875634835991,"water"
"584","cabour","opend.fixed.scrub.agric.water.urban","Feature3",1533.0264274162,"scrub",-957.29481623544,"water"
"585","cabour","opend.fixed.scrub.agric.water.urban","Feature4",2184.75630883244,"agric",-305.5649348192,"water"
"586","cabour","opend.fixed.scrub.agric.water.urban","Feature5",2490.32124365164,"water",0,"water"
"587","cabour","opend.fixed.scrub.agric.water.urban","Feature6",855.498963367387,"urban",-1634.82228028425,"water"
"588","cabour","opend.agric","Feature1",1.01051609584283,"all_else",0.0105160958428301,"agric"
"589","cabour","opend.agric","Feature2",2500,"opend",2499,"agric"
"590","cabour","opend.agric","Feature3",1,"agric",0,"agric"
"591","cabour","fixed.agric","Feature1",1,"all_else",-2499,"agric"
"592","cabour","fixed.agric","Feature2",1581.88108059087,"trees",-918.11891940913,"agric"
"593","cabour","fixed.agric","Feature3",2500,"agric",0,"agric"
"594","cabour","scrub.agric","Feature1",1,"all_else",-1998.02188648935,"agric"
"595","cabour","scrub.agric","Feature2",2500,"scrub",500.97811351065,"agric"
"596","cabour","scrub.agric","Feature3",1999.02188648935,"agric",0,"agric"
"597","cabour","agric.water","Feature1",1,"all_else",-2499,"agric"
"598","cabour","agric.water","Feature2",2500,"agric",0,"agric"
"599","cabour","agric.water","Feature3",1500.70832635582,"water",-999.29167364418,"agric"
"600","cabour","agric.urban","Feature1",1,"all_else",-1988.4192936202,"agric"
"601","cabour","agric.urban","Feature2",1989.4192936202,"agric",0,"agric"
"602","cabour","agric.urban","Feature3",2500,"urban",510.5807063798,"agric"
"603","cabour","opend.fixed.agric","Feature1",1,"all_else",-700.779148004112,"agric"
"604","cabour","opend.fixed.agric","Feature2",2500,"opend",1798.22085199589,"agric"
"605","cabour","opend.fixed.agric","Feature3",219.081407592384,"trees",-482.697740411728,"agric"
"606","cabour","opend.fixed.agric","Feature4",701.779148004112,"agric",0,"agric"
"607","cabour","opend.scrub.agric","Feature1",1,"all_else",-2052.18604127603,"agric"
"608","cabour","opend.scrub.agric","Feature2",1234.11600457314,"opend",-819.07003670289,"agric"
"609","cabour","opend.scrub.agric","Feature3",2500,"scrub",446.81395872397,"agric"
"610","cabour","opend.scrub.agric","Feature4",2053.18604127603,"agric",0,"agric"
"611","cabour","opend.agric.water","Feature1",1.00262645613748,"all_else",0.00262645613748003,"agric"
"612","cabour","opend.agric.water","Feature2",2500,"opend",2499,"agric"
"613","cabour","opend.agric.water","Feature3",1,"agric",0,"agric"
"614","cabour","opend.agric.water","Feature4",1927.08764942125,"water",1926.08764942125,"agric"
"615","cabour","opend.agric.urban","Feature1",1,"all_else",-0.00467865630070996,"agric"
"616","cabour","opend.agric.urban","Feature2",2500,"opend",2498.9953213437,"agric"
"617","cabour","opend.agric.urban","Feature3",1.00467865630071,"agric",0,"agric"
"618","cabour","opend.agric.urban","Feature4",1.08802972980811,"urban",0.0833510735074001,"agric"
"619","cabour","fixed.scrub.agric","Feature1",1,"all_else",-1239.51863808577,"agric"
"620","cabour","fixed.scrub.agric","Feature2",1534.14653532456,"trees",293.62789723879,"agric"
"621","cabour","fixed.scrub.agric","Feature3",2500,"scrub",1259.48136191423,"agric"
"622","cabour","fixed.scrub.agric","Feature4",1240.51863808577,"agric",0,"agric"
"623","cabour","fixed.agric.water","Feature1",1,"all_else",-2223.16581047605,"agric"
"624","cabour","fixed.agric.water","Feature2",2500,"trees",275.83418952395,"agric"
"625","cabour","fixed.agric.water","Feature3",2224.16581047605,"agric",0,"agric"
"626","cabour","fixed.agric.water","Feature4",1553.32734812627,"water",-670.83846234978,"agric"
"627","cabour","fixed.agric.urban","Feature1",1,"all_else",-1811.51945006578,"agric"
"628","cabour","fixed.agric.urban","Feature2",2500,"trees",687.48054993422,"agric"
"629","cabour","fixed.agric.urban","Feature3",1812.51945006578,"agric",0,"agric"
"630","cabour","fixed.agric.urban","Feature4",772.09169658902,"urban",-1040.42775347676,"agric"
"631","cabour","scrub.agric.water","Feature1",1,"all_else",-1436.02288755476,"agric"
"632","cabour","scrub.agric.water","Feature2",2500,"scrub",1062.97711244524,"agric"
"633","cabour","scrub.agric.water","Feature3",1437.02288755476,"agric",0,"agric"
"634","cabour","scrub.agric.water","Feature4",143.506837760267,"water",-1293.51604979449,"agric"
"635","cabour","scrub.agric.urban","Feature1",1,"all_else",-1762.22161575055,"agric"
"636","cabour","scrub.agric.urban","Feature2",218.219814665354,"scrub",-1545.0018010852,"agric"
"637","cabour","scrub.agric.urban","Feature3",1763.22161575055,"agric",0,"agric"
"638","cabour","scrub.agric.urban","Feature4",2500,"urban",736.77838424945,"agric"
"639","cabour","agric.water.urban","Feature1",1,"all_else",-2195.1872177081,"agric"
"640","cabour","agric.water.urban","Feature2",2196.1872177081,"agric",0,"agric"
"641","cabour","agric.water.urban","Feature3",2500,"water",303.8127822919,"agric"
"642","cabour","agric.water.urban","Feature4",1383.38062327296,"urban",-812.80659443514,"agric"
"643","cabour","opend.fixed.scrub.agric","Feature1",1,"all_else",-1798.72698858315,"agric"
"644","cabour","opend.fixed.scrub.agric","Feature2",2500,"opend",700.27301141685,"agric"
"645","cabour","opend.fixed.scrub.agric","Feature3",559.146687535802,"trees",-1240.58030104735,"agric"
"646","cabour","opend.fixed.scrub.agric","Feature4",2.39987614049505,"scrub",-1797.32711244265,"agric"
"647","cabour","opend.fixed.scrub.agric","Feature5",1799.72698858315,"agric",0,"agric"
"648","cabour","opend.fixed.agric.water","Feature1",1,"all_else",-2499,"agric"
"649","cabour","opend.fixed.agric.water","Feature2",2464.00186178215,"opend",-35.9981382178498,"agric"
"650","cabour","opend.fixed.agric.water","Feature3",771.356135399141,"trees",-1728.64386460086,"agric"
"651","cabour","opend.fixed.agric.water","Feature4",2500,"agric",0,"agric"
"652","cabour","opend.fixed.agric.water","Feature5",6.0883203383969,"water",-2493.9116796616,"agric"
"653","cabour","opend.fixed.agric.urban","Feature1",1,"all_else",-2033.3006011771,"agric"
"654","cabour","opend.fixed.agric.urban","Feature2",2500,"opend",465.6993988229,"agric"
"655","cabour","opend.fixed.agric.urban","Feature3",634.436921950625,"trees",-1399.86367922647,"agric"
"656","cabour","opend.fixed.agric.urban","Feature4",2034.3006011771,"agric",0,"agric"
"657","cabour","opend.fixed.agric.urban","Feature5",3.42819994030378,"urban",-2030.8724012368,"agric"
"658","cabour","opend.scrub.agric.water","Feature1",1,"all_else",-1630.93691900974,"agric"
"659","cabour","opend.scrub.agric.water","Feature2",1232.74495099238,"opend",-399.19196801736,"agric"
"660","cabour","opend.scrub.agric.water","Feature3",841.76985573517,"scrub",-790.16706327457,"agric"
"661","cabour","opend.scrub.agric.water","Feature4",1631.93691900974,"agric",0,"agric"
"662","cabour","opend.scrub.agric.water","Feature5",2500,"water",868.06308099026,"agric"
"663","cabour","opend.scrub.agric.urban","Feature1",1,"all_else",-2499,"agric"
"664","cabour","opend.scrub.agric.urban","Feature2",1622.02177702465,"opend",-877.97822297535,"agric"
"665","cabour","opend.scrub.agric.urban","Feature3",1510.31445642122,"scrub",-989.68554357878,"agric"
"666","cabour","opend.scrub.agric.urban","Feature4",2500,"agric",0,"agric"
"667","cabour","opend.scrub.agric.urban","Feature5",1994.27730932329,"urban",-505.72269067671,"agric"
"668","cabour","opend.agric.water.urban","Feature1",1,"all_else",-1728.00334467104,"agric"
"669","cabour","opend.agric.water.urban","Feature2",2500,"opend",770.99665532896,"agric"
"670","cabour","opend.agric.water.urban","Feature3",1729.00334467104,"agric",0,"agric"
"671","cabour","opend.agric.water.urban","Feature4",533.365055655863,"water",-1195.63828901518,"agric"
"672","cabour","opend.agric.water.urban","Feature5",1876.67662594558,"urban",147.67328127454,"agric"
"673","cabour","fixed.scrub.agric.water","Feature1",1,"all_else",-1364.02704115039,"agric"
"674","cabour","fixed.scrub.agric.water","Feature2",1277.25280673849,"trees",-87.7742344118999,"agric"
"675","cabour","fixed.scrub.agric.water","Feature3",2500,"scrub",1134.97295884961,"agric"
"676","cabour","fixed.scrub.agric.water","Feature4",1365.02704115039,"agric",0,"agric"
"677","cabour","fixed.scrub.agric.water","Feature5",1759.08609509232,"water",394.05905394193,"agric"
"678","cabour","fixed.scrub.agric.urban","Feature1",1,"all_else",-2060.54879308618,"agric"
"679","cabour","fixed.scrub.agric.urban","Feature2",1372.84687600049,"trees",-688.70191708569,"agric"
"680","cabour","fixed.scrub.agric.urban","Feature3",1983.65563789859,"scrub",-77.8931551875901,"agric"
"681","cabour","fixed.scrub.agric.urban","Feature4",2061.54879308618,"agric",0,"agric"
"682","cabour","fixed.scrub.agric.urban","Feature5",2500,"urban",438.45120691382,"agric"
"683","cabour","fixed.agric.water.urban","Feature1",1,"all_else",-995.522703926013,"agric"
"684","cabour","fixed.agric.water.urban","Feature2",1167.32012175155,"trees",170.797417825537,"agric"
"685","cabour","fixed.agric.water.urban","Feature3",996.522703926013,"agric",0,"agric"
"686","cabour","fixed.agric.water.urban","Feature4",2500,"water",1503.47729607399,"agric"
"687","cabour","fixed.agric.water.urban","Feature5",1387.32018782638,"urban",390.797483900367,"agric"
"688","cabour","scrub.agric.water.urban","Feature1",1,"all_else",-1322.47953278865,"agric"
"689","cabour","scrub.agric.water.urban","Feature2",2500,"scrub",1176.52046721135,"agric"
"690","cabour","scrub.agric.water.urban","Feature3",1323.47953278865,"agric",0,"agric"
"691","cabour","scrub.agric.water.urban","Feature4",1248.57225493997,"water",-74.90727784868,"agric"
"692","cabour","scrub.agric.water.urban","Feature5",2415.84309354046,"urban",1092.36356075181,"agric"
"693","cabour","opend.fixed.scrub.agric.water","Feature1",1,"all_else",-2499,"agric"
"694","cabour","opend.fixed.scrub.agric.water","Feature2",1265.89418025728,"opend",-1234.10581974272,"agric"
"695","cabour","opend.fixed.scrub.agric.water","Feature3",894.81252695702,"trees",-1605.18747304298,"agric"
"696","cabour","opend.fixed.scrub.agric.water","Feature4",1703.93173399485,"scrub",-796.06826600515,"agric"
"697","cabour","opend.fixed.scrub.agric.water","Feature5",2500,"agric",0,"agric"
"698","cabour","opend.fixed.scrub.agric.water","Feature6",40.3303318447911,"water",-2459.66966815521,"agric"
"699","cabour","opend.fixed.scrub.agric.urban","Feature1",1.3196529415527,"all_else",-2498.68034705845,"agric"
"700","cabour","opend.fixed.scrub.agric.urban","Feature2",2337.79690125249,"opend",-162.20309874751,"agric"
"701","cabour","opend.fixed.scrub.agric.urban","Feature3",774.865694013622,"trees",-1725.13430598638,"agric"
"702","cabour","opend.fixed.scrub.agric.urban","Feature4",1,"scrub",-2499,"agric"
"703","cabour","opend.fixed.scrub.agric.urban","Feature5",2500,"agric",0,"agric"
"704","cabour","opend.fixed.scrub.agric.urban","Feature6",22.3938989323119,"urban",-2477.60610106769,"agric"
"705","cabour","opend.fixed.agric.water.urban","Feature1",1,"all_else",-2499,"agric"
"706","cabour","opend.fixed.agric.water.urban","Feature2",2388.43825450006,"opend",-111.56174549994,"agric"
"707","cabour","opend.fixed.agric.water.urban","Feature3",809.11936922553,"trees",-1690.88063077447,"agric"
"708","cabour","opend.fixed.agric.water.urban","Feature4",2500,"agric",0,"agric"
"709","cabour","opend.fixed.agric.water.urban","Feature5",11.199146231796,"water",-2488.8008537682,"agric"
"710","cabour","opend.fixed.agric.water.urban","Feature6",83.3266620206805,"urban",-2416.67333797932,"agric"
"711","cabour","opend.scrub.agric.water.urban","Feature1",1,"all_else",-2005.55410801745,"agric"
"712","cabour","opend.scrub.agric.water.urban","Feature2",1858.63636810518,"opend",-147.91773991227,"agric"
"713","cabour","opend.scrub.agric.water.urban","Feature3",2500,"scrub",493.44589198255,"agric"
"714","cabour","opend.scrub.agric.water.urban","Feature4",2006.55410801745,"agric",0,"agric"
"715","cabour","opend.scrub.agric.water.urban","Feature5",1972.33457576723,"water",-34.21953225022,"agric"
"716","cabour","opend.scrub.agric.water.urban","Feature6",1382.32960774839,"urban",-624.22450026906,"agric"
"717","cabour","fixed.scrub.agric.water.urban","Feature1",1,"all_else",-2055.92012701554,"agric"
"718","cabour","fixed.scrub.agric.water.urban","Feature2",905.056463127466,"trees",-1151.86366388807,"agric"
"719","cabour","fixed.scrub.agric.water.urban","Feature3",2500,"scrub",443.07987298446,"agric"
"720","cabour","fixed.scrub.agric.water.urban","Feature4",2056.92012701554,"agric",0,"agric"
"721","cabour","fixed.scrub.agric.water.urban","Feature5",1478.32275684105,"water",-578.59737017449,"agric"
"722","cabour","fixed.scrub.agric.water.urban","Feature6",551.852104521028,"urban",-1505.06802249451,"agric"
"723","cabour","opend.fixed.scrub.agric.water.urban","Feature1",1,"opend",-2183.75630883244,"agric"
"724","cabour","opend.fixed.scrub.agric.water.urban","Feature2",2500,"trees",315.24369116756,"agric"
"725","cabour","opend.fixed.scrub.agric.water.urban","Feature3",1533.0264274162,"scrub",-651.72988141624,"agric"
"726","cabour","opend.fixed.scrub.agric.water.urban","Feature4",2184.75630883244,"agric",0,"agric"
"727","cabour","opend.fixed.scrub.agric.water.urban","Feature5",2490.32124365164,"water",305.5649348192,"agric"
"728","cabour","opend.fixed.scrub.agric.water.urban","Feature6",855.498963367387,"urban",-1329.25734546505,"agric"
"729","cabour","opend.scrub","Feature1",1.00000000000045,"all_else",-0.22512290345504,"scrub"
"730","cabour","opend.scrub","Feature2",2500,"opend",2498.77487709654,"scrub"
"731","cabour","opend.scrub","Feature3",1.22512290345549,"scrub",0,"scrub"
"732","cabour","fixed.scrub","Feature1",1,"all_else",-2499,"scrub"
"733","cabour","fixed.scrub","Feature2",2298.08647528571,"trees",-201.91352471429,"scrub"
"734","cabour","fixed.scrub","Feature3",2500,"scrub",0,"scrub"
"735","cabour","scrub.agric","Feature1",1,"all_else",-2499,"scrub"
"736","cabour","scrub.agric","Feature2",2500,"scrub",0,"scrub"
"737","cabour","scrub.agric","Feature3",1999.02188648935,"agric",-500.97811351065,"scrub"
"738","cabour","scrub.water","Feature1",0.999999999999545,"all_else",-1965.11665923935,"scrub"
"739","cabour","scrub.water","Feature2",1966.11665923935,"scrub",0,"scrub"
"740","cabour","scrub.water","Feature3",2500,"water",533.88334076065,"scrub"
"741","cabour","scrub.urban","Feature1",1,"all_else",-2499,"scrub"
"742","cabour","scrub.urban","Feature2",2500,"scrub",0,"scrub"
"743","cabour","scrub.urban","Feature3",1171.42295383052,"urban",-1328.57704616948,"scrub"
"744","cabour","opend.fixed.scrub","Feature1",1,"all_else",-1713.5836717205,"scrub"
"745","cabour","opend.fixed.scrub","Feature2",1976.06609222931,"opend",261.48242050881,"scrub"
"746","cabour","opend.fixed.scrub","Feature3",2500,"trees",785.4163282795,"scrub"
"747","cabour","opend.fixed.scrub","Feature4",1714.5836717205,"scrub",0,"scrub"
"748","cabour","opend.scrub.agric","Feature1",1,"all_else",-2499,"scrub"
"749","cabour","opend.scrub.agric","Feature2",1234.11600457314,"opend",-1265.88399542686,"scrub"
"750","cabour","opend.scrub.agric","Feature3",2500,"scrub",0,"scrub"
"751","cabour","opend.scrub.agric","Feature4",2053.18604127603,"agric",-446.81395872397,"scrub"
"752","cabour","opend.scrub.water","Feature1",1,"all_else",-0.42383315956386,"scrub"
"753","cabour","opend.scrub.water","Feature2",2500,"opend",2498.57616684044,"scrub"
"754","cabour","opend.scrub.water","Feature3",1.42383315956386,"scrub",0,"scrub"
"755","cabour","opend.scrub.water","Feature4",1292.35927556752,"water",1290.93544240796,"scrub"
"756","cabour","opend.scrub.urban","Feature1",1,"all_else",-9.6113901924041,"scrub"
"757","cabour","opend.scrub.urban","Feature2",2500,"opend",2489.3886098076,"scrub"
"758","cabour","opend.scrub.urban","Feature3",10.6113901924041,"scrub",0,"scrub"
"759","cabour","opend.scrub.urban","Feature4",1.02113924196647,"urban",-9.59025095043763,"scrub"
"760","cabour","fixed.scrub.agric","Feature1",1,"all_else",-2499,"scrub"
"761","cabour","fixed.scrub.agric","Feature2",1534.14653532456,"trees",-965.85346467544,"scrub"
"762","cabour","fixed.scrub.agric","Feature3",2500,"scrub",0,"scrub"
"763","cabour","fixed.scrub.agric","Feature4",1240.51863808577,"agric",-1259.48136191423,"scrub"
"764","cabour","fixed.scrub.water","Feature1",1,"all_else",-2059.63243601765,"scrub"
"765","cabour","fixed.scrub.water","Feature2",2500,"trees",439.36756398235,"scrub"
"766","cabour","fixed.scrub.water","Feature3",2060.63243601765,"scrub",0,"scrub"
"767","cabour","fixed.scrub.water","Feature4",1676.17969420161,"water",-384.45274181604,"scrub"
"768","cabour","fixed.scrub.urban","Feature1",1,"all_else",-679.322676138914,"scrub"
"769","cabour","fixed.scrub.urban","Feature2",2500,"trees",1819.67732386109,"scrub"
"770","cabour","fixed.scrub.urban","Feature3",680.322676138914,"scrub",0,"scrub"
"771","cabour","fixed.scrub.urban","Feature4",2329.99603932385,"urban",1649.67336318494,"scrub"
"772","cabour","scrub.agric.water","Feature1",1,"all_else",-2499,"scrub"
"773","cabour","scrub.agric.water","Feature2",2500,"scrub",0,"scrub"
"774","cabour","scrub.agric.water","Feature3",1437.02288755476,"agric",-1062.97711244524,"scrub"
"775","cabour","scrub.agric.water","Feature4",143.506837760267,"water",-2356.49316223973,"scrub"
"776","cabour","scrub.agric.urban","Feature1",1,"all_else",-217.219814665354,"scrub"
"777","cabour","scrub.agric.urban","Feature2",218.219814665354,"scrub",0,"scrub"
"778","cabour","scrub.agric.urban","Feature3",1763.22161575055,"agric",1545.0018010852,"scrub"
"779","cabour","scrub.agric.urban","Feature4",2500,"urban",2281.78018533465,"scrub"
"780","cabour","scrub.water.urban","Feature1",1,"all_else",-2499,"scrub"
"781","cabour","scrub.water.urban","Feature2",2500,"scrub",0,"scrub"
"782","cabour","scrub.water.urban","Feature3",2343.65834676084,"water",-156.34165323916,"scrub"
"783","cabour","scrub.water.urban","Feature4",945.523362346143,"urban",-1554.47663765386,"scrub"
"784","cabour","opend.fixed.scrub.agric","Feature1",1,"all_else",-1.39987614049505,"scrub"
"785","cabour","opend.fixed.scrub.agric","Feature2",2500,"opend",2497.6001238595,"scrub"
"786","cabour","opend.fixed.scrub.agric","Feature3",559.146687535802,"trees",556.746811395307,"scrub"
"787","cabour","opend.fixed.scrub.agric","Feature4",2.39987614049505,"scrub",0,"scrub"
"788","cabour","opend.fixed.scrub.agric","Feature5",1799.72698858315,"agric",1797.32711244265,"scrub"
"789","cabour","opend.fixed.scrub.water","Feature1",1,"all_else",-589.164531579446,"scrub"
"790","cabour","opend.fixed.scrub.water","Feature2",2500,"opend",1909.83546842055,"scrub"
"791","cabour","opend.fixed.scrub.water","Feature3",8.87906860713065,"trees",-581.285462972315,"scrub"
"792","cabour","opend.fixed.scrub.water","Feature4",590.164531579446,"scrub",0,"scrub"
"793","cabour","opend.fixed.scrub.water","Feature5",106.352711862595,"water",-483.811819716851,"scrub"
"794","cabour","opend.fixed.scrub.urban","Feature1",1,"all_else",-1408.75406896672,"scrub"
"795","cabour","opend.fixed.scrub.urban","Feature2",2500,"opend",1090.24593103328,"scrub"
"796","cabour","opend.fixed.scrub.urban","Feature3",881.507078446969,"trees",-528.246990519751,"scrub"
"797","cabour","opend.fixed.scrub.urban","Feature4",1409.75406896672,"scrub",0,"scrub"
"798","cabour","opend.fixed.scrub.urban","Feature5",1653.68010164918,"urban",243.92603268246,"scrub"
"799","cabour","opend.scrub.agric.water","Feature1",1,"all_else",-840.76985573517,"scrub"
"800","cabour","opend.scrub.agric.water","Feature2",1232.74495099238,"opend",390.97509525721,"scrub"
"801","cabour","opend.scrub.agric.water","Feature3",841.76985573517,"scrub",0,"scrub"
"802","cabour","opend.scrub.agric.water","Feature4",1631.93691900974,"agric",790.16706327457,"scrub"
"803","cabour","opend.scrub.agric.water","Feature5",2500,"water",1658.23014426483,"scrub"
"804","cabour","opend.scrub.agric.urban","Feature1",1,"all_else",-1509.31445642122,"scrub"
"805","cabour","opend.scrub.agric.urban","Feature2",1622.02177702465,"opend",111.70732060343,"scrub"
"806","cabour","opend.scrub.agric.urban","Feature3",1510.31445642122,"scrub",0,"scrub"
"807","cabour","opend.scrub.agric.urban","Feature4",2500,"agric",989.68554357878,"scrub"
"808","cabour","opend.scrub.agric.urban","Feature5",1994.27730932329,"urban",483.96285290207,"scrub"
"809","cabour","opend.scrub.water.urban","Feature1",1.01158841488495,"all_else",-10.1111537432893,"scrub"
"810","cabour","opend.scrub.water.urban","Feature2",2500,"opend",2488.87725784183,"scrub"
"811","cabour","opend.scrub.water.urban","Feature3",11.1227421581743,"scrub",0,"scrub"
"812","cabour","opend.scrub.water.urban","Feature4",1017.2338893482,"water",1006.11114719003,"scrub"
"813","cabour","opend.scrub.water.urban","Feature5",1,"urban",-10.1227421581743,"scrub"
"814","cabour","fixed.scrub.agric.water","Feature1",1,"all_else",-2499,"scrub"
